03-10-2015 16-21-05
Fiber utilization

Fiber	Requests	SimTime	Utilization(%)
6 8	1000	582.0043121049916	0.415	0.415
12 5	1000	582.0043121049916	0.295	0.295
12 4	1000	582.0043121049916	0.39	0.39
8 6	1000	582.0043121049916	0.345	0.345
6 11	1000	582.0043121049916	0.52	0.52
5 11	1000	582.0043121049916	0.3	0.3
11 5	1000	582.0043121049916	0.515	0.515
5 12	1000	582.0043121049916	0.41	0.41
13 7	1000	582.0043121049916	0.645	0.645
10 11	1000	602.6874835590007	0.2	0.2
11 9	1000	602.6874835590007	0.465	0.465
2 12	1000	602.6874835590007	0.35	0.35
14 1	1000	602.6874835590007	0.255	0.255
13 1	1000	602.6874835590007	0.505	0.505
1 14	1000	602.6874835590007	0.525	0.525
11 10	1000	602.6874835590007	0.12	0.12
1 13	1000	602.6874835590007	0.405	0.405
2 1	1000	602.6874835590007	0.31	0.31
1 2	1000	602.6874835590007	0.28	0.28
9 11	1000	602.6874835590007	0.44	0.44
3 13	1000	602.6874835590007	0.385	0.385
12 3	1000	602.6874835590007	0.275	0.275
8 3	1000	602.6874835590007	0.41	0.41
3 12	1000	602.6874835590007	0.62	0.62
3 8	1000	602.6874835590007	0.345	0.345
14 2	1000	602.6874835590007	0.17	0.17
12 2	1000	602.6874835590007	0.45	0.45
2 14	1000	602.6874835590007	0.23	0.23
9 4	1000	602.6874835590007	0.425	0.425
13 3	1000	602.6874835590007	0.375	0.375
4 9	1000	602.6874835590007	0.345	0.345
4 12	1000	602.6874835590007	0.52	0.52
10 4	1000	602.6874835590007	0.19	0.19
4 10	1000	602.6874835590007	0.19	0.19
9 7	1000	602.6874835590007	0.525	0.525
7 10	1000	602.6874835590007	0.21	0.21
10 7	1000	602.6874835590007	0.1	0.1
7 13	1000	602.6874835590007	0.55	0.55
6 14	1000	602.6874835590007	0.395	0.395
11 6	1000	602.6874835590007	0.58	0.58
7 9	1000	602.6874835590007	0.37	0.37
14 6	1000	602.6874835590007	0.4	0.4
6 8	1000	602.6874835590007	0.235	0.235
12 5	1000	602.6874835590007	0.475	0.475
12 4	1000	602.6874835590007	0.55	0.55
8 6	1000	602.6874835590007	0.25	0.25
6 11	1000	602.6874835590007	0.62	0.62
5 11	1000	602.6874835590007	0.22	0.22
11 5	1000	602.6874835590007	0.38	0.38
5 12	1000	602.6874835590007	0.23	0.23
13 7	1000	602.6874835590007	0.45	0.45
10 11	1000	623.0468386867199	0.31	0.31
11 9	1000	623.0468386867199	0.38	0.38
2 12	1000	623.0468386867199	0.58	0.58
14 1	1000	623.0468386867199	0.29	0.29
13 1	1000	623.0468386867199	0.48	0.48
1 14	1000	623.0468386867199	0.38	0.38
11 10	1000	623.0468386867199	0.14	0.14
1 13	1000	623.0468386867199	0.44	0.44
2 1	1000	623.0468386867199	0.24	0.24
1 2	1000	623.0468386867199	0.22	0.22
9 11	1000	623.0468386867199	0.51	0.51
3 13	1000	623.0468386867199	0.32	0.32
12 3	1000	623.0468386867199	0.35	0.35
8 3	1000	623.0468386867199	0.43	0.43
3 12	1000	623.0468386867199	0.42	0.42
3 8	1000	623.0468386867199	0.25	0.25
14 2	1000	623.0468386867199	0.16	0.16
12 2	1000	623.0468386867199	0.57	0.57
2 14	1000	623.0468386867199	0.29	0.29
9 4	1000	623.0468386867199	0.255	0.255
13 3	1000	623.0468386867199	0.48	0.48
4 9	1000	623.0468386867199	0.43	0.43
4 12	1000	623.0468386867199	0.43	0.43
10 4	1000	623.0468386867199	0.2	0.2
4 10	1000	623.0468386867199	0.16	0.16
9 7	1000	623.0468386867199	0.52	0.52
7 10	1000	623.0468386867199	0.2	0.2
10 7	1000	623.0468386867199	0.09	0.09
7 13	1000	623.0468386867199	0.42	0.42
6 14	1000	623.0468386867199	0.47	0.47
11 6	1000	623.0468386867199	0.47	0.47
7 9	1000	623.0468386867199	0.44	0.44
14 6	1000	623.0468386867199	0.5	0.5
6 8	1000	623.0468386867199	0.48	0.48
12 5	1000	623.0468386867199	0.29	0.29
12 4	1000	623.0468386867199	0.61	0.61
8 6	1000	623.0468386867199	0.61	0.61
6 11	1000	623.0468386867199	0.68	0.68
5 11	1000	623.0468386867199	0.33	0.33
11 5	1000	623.0468386867199	0.47	0.47
5 12	1000	623.0468386867199	0.27	0.27
13 7	1000	623.0468386867199	0.51	0.51
10 11	1000	643.638692408713	0.23	0.23
11 9	1000	643.638692408713	0.22	0.22
2 12	1000	643.638692408713	0.295	0.295
14 1	1000	643.638692408713	0.21	0.21
13 1	1000	643.638692408713	0.21	0.21
1 14	1000	643.638692408713	0.105	0.105
11 10	1000	643.638692408713	0.165	0.165
1 13	1000	643.638692408713	0.29	0.29
2 1	1000	643.638692408713	0.195	0.195
1 2	1000	643.638692408713	0.175	0.175
9 11	1000	643.638692408713	0.32	0.32
3 13	1000	643.638692408713	0.265	0.265
12 3	1000	643.638692408713	0.205	0.205
8 3	1000	643.638692408713	0.365	0.365
3 12	1000	643.638692408713	0.23	0.23
3 8	1000	643.638692408713	0.31	0.31
14 2	1000	643.638692408713	0.165	0.165
12 2	1000	643.638692408713	0.295	0.295
2 14	1000	643.638692408713	0.225	0.225
9 4	1000	643.638692408713	0.19	0.19
13 3	1000	643.638692408713	0.325	0.325
4 9	1000	643.638692408713	0.285	0.285
4 12	1000	643.638692408713	0.255	0.255
10 4	1000	643.638692408713	0.175	0.175
4 10	1000	643.638692408713	0.125	0.125
9 7	1000	643.638692408713	0.42	0.42
7 10	1000	643.638692408713	0.115	0.115
10 7	1000	643.638692408713	0.14	0.14
7 13	1000	643.638692408713	0.52	0.52
6 14	1000	643.638692408713	0.395	0.395
11 6	1000	643.638692408713	0.42	0.42
7 9	1000	643.638692408713	0.225	0.225
14 6	1000	643.638692408713	0.26	0.26
6 8	1000	643.638692408713	0.33	0.33
12 5	1000	643.638692408713	0.125	0.125
12 4	1000	643.638692408713	0.5	0.5
8 6	1000	643.638692408713	0.31	0.31
6 11	1000	643.638692408713	0.38	0.38
5 11	1000	643.638692408713	0.28	0.28
11 5	1000	643.638692408713	0.34	0.34
5 12	1000	643.638692408713	0.145	0.145
13 7	1000	643.638692408713	0.37	0.37
10 11	1000	664.2304737439217	0.16	0.16
11 9	1000	664.2304737439217	0.375	0.375
2 12	1000	664.2304737439217	0.31	0.31
14 1	1000	664.2304737439217	0.26	0.26
13 1	1000	664.2304737439217	0.28	0.28
1 14	1000	664.2304737439217	0.205	0.205
11 10	1000	664.2304737439217	0.19	0.19
1 13	1000	664.2304737439217	0.535	0.535
2 1	1000	664.2304737439217	0.195	0.195
1 2	1000	664.2304737439217	0.28	0.28
9 11	1000	664.2304737439217	0.455	0.455
3 13	1000	664.2304737439217	0.36	0.36
12 3	1000	664.2304737439217	0.46	0.46
8 3	1000	664.2304737439217	0.365	0.365
3 12	1000	664.2304737439217	0.24	0.24
3 8	1000	664.2304737439217	0.52	0.52
14 2	1000	664.2304737439217	0.155	0.155
12 2	1000	664.2304737439217	0.345	0.345
2 14	1000	664.2304737439217	0.29	0.29
9 4	1000	664.2304737439217	0.29	0.29
13 3	1000	664.2304737439217	0.46	0.46
4 9	1000	664.2304737439217	0.31	0.31
4 12	1000	664.2304737439217	0.55	0.55
10 4	1000	664.2304737439217	0.14	0.14
4 10	1000	664.2304737439217	0.18	0.18
9 7	1000	664.2304737439217	0.345	0.345
7 10	1000	664.2304737439217	0.17	0.17
10 7	1000	664.2304737439217	0.16	0.16
7 13	1000	664.2304737439217	0.35	0.35
6 14	1000	664.2304737439217	0.485	0.485
11 6	1000	664.2304737439217	0.705	0.705
7 9	1000	664.2304737439217	0.24	0.24
14 6	1000	664.2304737439217	0.49	0.49
6 8	1000	664.2304737439217	0.565	0.565
12 5	1000	664.2304737439217	0.35	0.35
12 4	1000	664.2304737439217	0.315	0.315
8 6	1000	664.2304737439217	0.43	0.43
6 11	1000	664.2304737439217	0.505	0.505
5 11	1000	664.2304737439217	0.33	0.33
11 5	1000	664.2304737439217	0.485	0.485
5 12	1000	664.2304737439217	0.43	0.43
13 7	1000	664.2304737439217	0.48	0.48
10 11	1000	683.9540161395959	0.21	0.21
11 9	1000	683.9540161395959	0.385	0.385
2 12	1000	683.9540161395959	0.34	0.34
14 1	1000	683.9540161395959	0.35	0.35
13 1	1000	683.9540161395959	0.445	0.445
1 14	1000	683.9540161395959	0.3	0.3
11 10	1000	683.9540161395959	0.24	0.24
1 13	1000	683.9540161395959	0.455	0.455
2 1	1000	683.9540161395959	0.17	0.17
1 2	1000	683.9540161395959	0.21	0.21
9 11	1000	683.9540161395959	0.38	0.38
3 13	1000	683.9540161395959	0.265	0.265
12 3	1000	683.9540161395959	0.33	0.33
8 3	1000	683.9540161395959	0.43	0.43
3 12	1000	683.9540161395959	0.57	0.57
3 8	1000	683.9540161395959	0.29	0.29
14 2	1000	683.9540161395959	0.19	0.19
12 2	1000	683.9540161395959	0.35	0.35
2 14	1000	683.9540161395959	0.26	0.26
9 4	1000	683.9540161395959	0.395	0.395
13 3	1000	683.9540161395959	0.56	0.56
4 9	1000	683.9540161395959	0.31	0.31
4 12	1000	683.9540161395959	0.335	0.335
10 4	1000	683.9540161395959	0.09	0.09
4 10	1000	683.9540161395959	0.09	0.09
9 7	1000	683.9540161395959	0.55	0.55
7 10	1000	683.9540161395959	0.11	0.11
10 7	1000	683.9540161395959	0.17	0.17
7 13	1000	683.9540161395959	0.72	0.72
6 14	1000	683.9540161395959	0.57	0.57
11 6	1000	683.9540161395959	0.705	0.705
7 9	1000	683.9540161395959	0.41	0.41
14 6	1000	683.9540161395959	0.655	0.655
6 8	1000	683.9540161395959	0.44	0.44
12 5	1000	683.9540161395959	0.29	0.29
12 4	1000	683.9540161395959	0.47	0.47
8 6	1000	683.9540161395959	0.37	0.37
6 11	1000	683.9540161395959	0.61	0.61
5 11	1000	683.9540161395959	0.35	0.35
11 5	1000	683.9540161395959	0.48	0.48
5 12	1000	683.9540161395959	0.28	0.28
13 7	1000	683.9540161395959	0.35	0.35
10 11	1000	704.3125131600407	0.13	0.13
11 9	1000	704.3125131600407	0.41	0.41
2 12	1000	704.3125131600407	0.46	0.46
14 1	1000	704.3125131600407	0.43	0.43
13 1	1000	704.3125131600407	0.49	0.49
1 14	1000	704.3125131600407	0.275	0.275
11 10	1000	704.3125131600407	0.22	0.22
1 13	1000	704.3125131600407	0.34	0.34
2 1	1000	704.3125131600407	0.16	0.16
1 2	1000	704.3125131600407	0.23	0.23
9 11	1000	704.3125131600407	0.44	0.44
3 13	1000	704.3125131600407	0.26	0.26
12 3	1000	704.3125131600407	0.29	0.29
8 3	1000	704.3125131600407	0.41	0.41
3 12	1000	704.3125131600407	0.32	0.32
3 8	1000	704.3125131600407	0.3	0.3
14 2	1000	704.3125131600407	0.22	0.22
12 2	1000	704.3125131600407	0.33	0.33
2 14	1000	704.3125131600407	0.12	0.12
9 4	1000	704.3125131600407	0.35	0.35
13 3	1000	704.3125131600407	0.3	0.3
4 9	1000	704.3125131600407	0.37	0.37
4 12	1000	704.3125131600407	0.36	0.36
10 4	1000	704.3125131600407	0.17	0.17
4 10	1000	704.3125131600407	0.15	0.15
9 7	1000	704.3125131600407	0.43	0.43
7 10	1000	704.3125131600407	0.07	0.07
10 7	1000	704.3125131600407	0.2	0.2
7 13	1000	704.3125131600407	0.615	0.615
6 14	1000	704.3125131600407	0.395	0.395
11 6	1000	704.3125131600407	0.535	0.535
7 9	1000	704.3125131600407	0.43	0.43
14 6	1000	704.3125131600407	0.39	0.39
6 8	1000	704.3125131600407	0.43	0.43
12 5	1000	704.3125131600407	0.19	0.19
12 4	1000	704.3125131600407	0.41	0.41
8 6	1000	704.3125131600407	0.365	0.365
6 11	1000	704.3125131600407	0.69	0.69
5 11	1000	704.3125131600407	0.19	0.19
11 5	1000	704.3125131600407	0.59	0.59
5 12	1000	704.3125131600407	0.24	0.24
13 7	1000	704.3125131600407	0.41	0.41
10 11	1000	725.7721055462977	0.22	0.22
11 9	1000	725.7721055462977	0.62	0.62
2 12	1000	725.7721055462977	0.48	0.48
14 1	1000	725.7721055462977	0.44	0.44
13 1	1000	725.7721055462977	0.32	0.32
1 14	1000	725.7721055462977	0.165	0.165
11 10	1000	725.7721055462977	0.16	0.16
1 13	1000	725.7721055462977	0.38	0.38
2 1	1000	725.7721055462977	0.32	0.32
1 2	1000	725.7721055462977	0.24	0.24
9 11	1000	725.7721055462977	0.43	0.43
3 13	1000	725.7721055462977	0.455	0.455
12 3	1000	725.7721055462977	0.5	0.5
8 3	1000	725.7721055462977	0.26	0.26
3 12	1000	725.7721055462977	0.19	0.19
3 8	1000	725.7721055462977	0.39	0.39
14 2	1000	725.7721055462977	0.14	0.14
12 2	1000	725.7721055462977	0.57	0.57
2 14	1000	725.7721055462977	0.26	0.26
9 4	1000	725.7721055462977	0.36	0.36
13 3	1000	725.7721055462977	0.25	0.25
4 9	1000	725.7721055462977	0.33	0.33
4 12	1000	725.7721055462977	0.51	0.51
10 4	1000	725.7721055462977	0.2	0.2
4 10	1000	725.7721055462977	0.22	0.22
9 7	1000	725.7721055462977	0.47	0.47
7 10	1000	725.7721055462977	0.16	0.16
10 7	1000	725.7721055462977	0.22	0.22
7 13	1000	725.7721055462977	0.39	0.39
6 14	1000	725.7721055462977	0.55	0.55
11 6	1000	725.7721055462977	0.69	0.69
7 9	1000	725.7721055462977	0.37	0.37
14 6	1000	725.7721055462977	0.54	0.54
6 8	1000	725.7721055462977	0.435	0.435
12 5	1000	725.7721055462977	0.26	0.26
12 4	1000	725.7721055462977	0.46	0.46
8 6	1000	725.7721055462977	0.46	0.46
6 11	1000	725.7721055462977	0.72	0.72
5 11	1000	725.7721055462977	0.32	0.32
11 5	1000	725.7721055462977	0.33	0.33
5 12	1000	725.7721055462977	0.47	0.47
13 7	1000	725.7721055462977	0.51	0.51
10 11	1000	745.0756583796475	0.175	0.175
11 9	1000	745.0756583796475	0.265	0.265
2 12	1000	745.0756583796475	0.485	0.485
14 1	1000	745.0756583796475	0.26	0.26
13 1	1000	745.0756583796475	0.135	0.135
1 14	1000	745.0756583796475	0.1	0.1
11 10	1000	745.0756583796475	0.36	0.36
1 13	1000	745.0756583796475	0.395	0.395
2 1	1000	745.0756583796475	0.205	0.205
1 2	1000	745.0756583796475	0.31	0.31
9 11	1000	745.0756583796475	0.295	0.295
3 13	1000	745.0756583796475	0.185	0.185
12 3	1000	745.0756583796475	0.4	0.4
8 3	1000	745.0756583796475	0.205	0.205
3 12	1000	745.0756583796475	0.28	0.28
3 8	1000	745.0756583796475	0.485	0.485
14 2	1000	745.0756583796475	0.235	0.235
12 2	1000	745.0756583796475	0.445	0.445
2 14	1000	745.0756583796475	0.28	0.28
9 4	1000	745.0756583796475	0.21	0.21
13 3	1000	745.0756583796475	0.215	0.215
4 9	1000	745.0756583796475	0.295	0.295
4 12	1000	745.0756583796475	0.6	0.6
10 4	1000	745.0756583796475	0.295	0.295
4 10	1000	745.0756583796475	0.15	0.15
9 7	1000	745.0756583796475	0.27	0.27
7 10	1000	745.0756583796475	0.145	0.145
10 7	1000	745.0756583796475	0.09	0.09
7 13	1000	745.0756583796475	0.255	0.255
6 14	1000	745.0756583796475	0.26	0.26
11 6	1000	745.0756583796475	0.385	0.385
7 9	1000	745.0756583796475	0.385	0.385
14 6	1000	745.0756583796475	0.3	0.3
6 8	1000	745.0756583796475	0.275	0.275
12 5	1000	745.0756583796475	0.305	0.305
12 4	1000	745.0756583796475	0.39	0.39
8 6	1000	745.0756583796475	0.445	0.445
6 11	1000	745.0756583796475	0.555	0.555
5 11	1000	745.0756583796475	0.29	0.29
11 5	1000	745.0756583796475	0.265	0.265
5 12	1000	745.0756583796475	0.23	0.23
13 7	1000	745.0756583796475	0.375	0.375
10 11	1000	764.9359154781473	0.385	0.385
11 9	1000	764.9359154781473	0.41	0.41
2 12	1000	764.9359154781473	0.35	0.35
14 1	1000	764.9359154781473	0.225	0.225
13 1	1000	764.9359154781473	0.385	0.385
1 14	1000	764.9359154781473	0.23	0.23
11 10	1000	764.9359154781473	0.175	0.175
1 13	1000	764.9359154781473	0.525	0.525
2 1	1000	764.9359154781473	0.295	0.295
1 2	1000	764.9359154781473	0.39	0.39
9 11	1000	764.9359154781473	0.42	0.42
3 13	1000	764.9359154781473	0.19	0.19
12 3	1000	764.9359154781473	0.26	0.26
8 3	1000	764.9359154781473	0.38	0.38
3 12	1000	764.9359154781473	0.255	0.255
3 8	1000	764.9359154781473	0.235	0.235
14 2	1000	764.9359154781473	0.14	0.14
12 2	1000	764.9359154781473	0.535	0.535
2 14	1000	764.9359154781473	0.335	0.335
9 4	1000	764.9359154781473	0.325	0.325
13 3	1000	764.9359154781473	0.305	0.305
4 9	1000	764.9359154781473	0.4	0.4
4 12	1000	764.9359154781473	0.595	0.595
10 4	1000	764.9359154781473	0.43	0.43
4 10	1000	764.9359154781473	0.1	0.1
9 7	1000	764.9359154781473	0.545	0.545
7 10	1000	764.9359154781473	0.12	0.12
10 7	1000	764.9359154781473	0.13	0.13
7 13	1000	764.9359154781473	0.585	0.585
6 14	1000	764.9359154781473	0.305	0.305
11 6	1000	764.9359154781473	0.71	0.71
7 9	1000	764.9359154781473	0.38	0.38
14 6	1000	764.9359154781473	0.53	0.53
6 8	1000	764.9359154781473	0.47	0.47
12 5	1000	764.9359154781473	0.35	0.35
12 4	1000	764.9359154781473	0.465	0.465
8 6	1000	764.9359154781473	0.425	0.425
6 11	1000	764.9359154781473	0.66	0.66
5 11	1000	764.9359154781473	0.45	0.45
11 5	1000	764.9359154781473	0.445	0.445
5 12	1000	764.9359154781473	0.235	0.235
13 7	1000	764.9359154781473	0.54	0.54
10 11	1000	785.8757799831498	0.22	0.22
11 9	1000	785.8757799831498	0.48	0.48
2 12	1000	785.8757799831498	0.455	0.455
14 1	1000	785.8757799831498	0.185	0.185
13 1	1000	785.8757799831498	0.52	0.52
1 14	1000	785.8757799831498	0.245	0.245
11 10	1000	785.8757799831498	0.09	0.09
1 13	1000	785.8757799831498	0.36	0.36
2 1	1000	785.8757799831498	0.42	0.42
1 2	1000	785.8757799831498	0.31	0.31
9 11	1000	785.8757799831498	0.32	0.32
3 13	1000	785.8757799831498	0.49	0.49
12 3	1000	785.8757799831498	0.41	0.41
8 3	1000	785.8757799831498	0.495	0.495
3 12	1000	785.8757799831498	0.385	0.385
3 8	1000	785.8757799831498	0.355	0.355
14 2	1000	785.8757799831498	0.2	0.2
12 2	1000	785.8757799831498	0.6	0.6
2 14	1000	785.8757799831498	0.28	0.28
9 4	1000	785.8757799831498	0.37	0.37
13 3	1000	785.8757799831498	0.255	0.255
4 9	1000	785.8757799831498	0.445	0.445
4 12	1000	785.8757799831498	0.615	0.615
10 4	1000	785.8757799831498	0.345	0.345
4 10	1000	785.8757799831498	0.11	0.11
9 7	1000	785.8757799831498	0.45	0.45
7 10	1000	785.8757799831498	0.17	0.17
10 7	1000	785.8757799831498	0.13	0.13
7 13	1000	785.8757799831498	0.56	0.56
6 14	1000	785.8757799831498	0.42	0.42
11 6	1000	785.8757799831498	0.66	0.66
7 9	1000	785.8757799831498	0.44	0.44
14 6	1000	785.8757799831498	0.585	0.585
6 8	1000	785.8757799831498	0.365	0.365
12 5	1000	785.8757799831498	0.2	0.2
12 4	1000	785.8757799831498	0.5	0.5
8 6	1000	785.8757799831498	0.265	0.265
6 11	1000	785.8757799831498	0.68	0.68
5 11	1000	785.8757799831498	0.3	0.3
11 5	1000	785.8757799831498	0.34	0.34
5 12	1000	785.8757799831498	0.405	0.405
13 7	1000	785.8757799831498	0.64	0.64
10 11	1000	806.3131925037504	0.24	0.24
11 9	1000	806.3131925037504	0.47	0.47
2 12	1000	806.3131925037504	0.555	0.555
14 1	1000	806.3131925037504	0.235	0.235
13 1	1000	806.3131925037504	0.49	0.49
1 14	1000	806.3131925037504	0.425	0.425
11 10	1000	806.3131925037504	0.12	0.12
1 13	1000	806.3131925037504	0.27	0.27
2 1	1000	806.3131925037504	0.25	0.25
1 2	1000	806.3131925037504	0.31	0.31
9 11	1000	806.3131925037504	0.38	0.38
3 13	1000	806.3131925037504	0.42	0.42
12 3	1000	806.3131925037504	0.29	0.29
8 3	1000	806.3131925037504	0.49	0.49
3 12	1000	806.3131925037504	0.35	0.35
3 8	1000	806.3131925037504	0.325	0.325
14 2	1000	806.3131925037504	0.28	0.28
12 2	1000	806.3131925037504	0.52	0.52
2 14	1000	806.3131925037504	0.23	0.23
9 4	1000	806.3131925037504	0.39	0.39
13 3	1000	806.3131925037504	0.35	0.35
4 9	1000	806.3131925037504	0.36	0.36
4 12	1000	806.3131925037504	0.535	0.535
10 4	1000	806.3131925037504	0.22	0.22
4 10	1000	806.3131925037504	0.12	0.12
9 7	1000	806.3131925037504	0.59	0.59
7 10	1000	806.3131925037504	0.18	0.18
10 7	1000	806.3131925037504	0.14	0.14
7 13	1000	806.3131925037504	0.73	0.73
6 14	1000	806.3131925037504	0.39	0.39
11 6	1000	806.3131925037504	0.655	0.655
7 9	1000	806.3131925037504	0.6	0.6
14 6	1000	806.3131925037504	0.495	0.495
6 8	1000	806.3131925037504	0.5	0.5
12 5	1000	806.3131925037504	0.38	0.38
12 4	1000	806.3131925037504	0.46	0.46
8 6	1000	806.3131925037504	0.31	0.31
6 11	1000	806.3131925037504	0.72	0.72
5 11	1000	806.3131925037504	0.4	0.4
11 5	1000	806.3131925037504	0.53	0.53
5 12	1000	806.3131925037504	0.28	0.28
13 7	1000	806.3131925037504	0.57	0.57
10 11	1000	827.2760088675939	0.32	0.32
11 9	1000	827.2760088675939	0.37	0.37
2 12	1000	827.2760088675939	0.27	0.27
14 1	1000	827.2760088675939	0.2	0.2
13 1	1000	827.2760088675939	0.49	0.49
1 14	1000	827.2760088675939	0.36	0.36
11 10	1000	827.2760088675939	0.15	0.15
1 13	1000	827.2760088675939	0.58	0.58
2 1	1000	827.2760088675939	0.29	0.29
1 2	1000	827.2760088675939	0.23	0.23
9 11	1000	827.2760088675939	0.49	0.49
3 13	1000	827.2760088675939	0.52	0.52
12 3	1000	827.2760088675939	0.27	0.27
8 3	1000	827.2760088675939	0.36	0.36
3 12	1000	827.2760088675939	0.49	0.49
3 8	1000	827.2760088675939	0.37	0.37
14 2	1000	827.2760088675939	0.19	0.19
12 2	1000	827.2760088675939	0.56	0.56
2 14	1000	827.2760088675939	0.25	0.25
9 4	1000	827.2760088675939	0.2	0.2
13 3	1000	827.2760088675939	0.33	0.33
4 9	1000	827.2760088675939	0.3	0.3
4 12	1000	827.2760088675939	0.49	0.49
10 4	1000	827.2760088675939	0.25	0.25
4 10	1000	827.2760088675939	0.05	0.05
9 7	1000	827.2760088675939	0.35	0.35
7 10	1000	827.2760088675939	0.25	0.25
10 7	1000	827.2760088675939	0.13	0.13
7 13	1000	827.2760088675939	0.48	0.48
6 14	1000	827.2760088675939	0.44	0.44
11 6	1000	827.2760088675939	0.68	0.68
7 9	1000	827.2760088675939	0.18	0.18
14 6	1000	827.2760088675939	0.41	0.41
6 8	1000	827.2760088675939	0.59	0.59
12 5	1000	827.2760088675939	0.29	0.29
12 4	1000	827.2760088675939	0.44	0.44
8 6	1000	827.2760088675939	0.34	0.34
6 11	1000	827.2760088675939	0.49	0.49
5 11	1000	827.2760088675939	0.35	0.35
11 5	1000	827.2760088675939	0.47	0.47
5 12	1000	827.2760088675939	0.4	0.4
13 7	1000	827.2760088675939	0.39	0.39
10 11	1000	847.0446919456649	0.315	0.315
11 9	1000	847.0446919456649	0.305	0.305
2 12	1000	847.0446919456649	0.185	0.185
14 1	1000	847.0446919456649	0.25	0.25
13 1	1000	847.0446919456649	0.33	0.33
1 14	1000	847.0446919456649	0.215	0.215
11 10	1000	847.0446919456649	0.11	0.11
1 13	1000	847.0446919456649	0.21	0.21
2 1	1000	847.0446919456649	0.24	0.24
1 2	1000	847.0446919456649	0.135	0.135
9 11	1000	847.0446919456649	0.31	0.31
3 13	1000	847.0446919456649	0.235	0.235
12 3	1000	847.0446919456649	0.2	0.2
8 3	1000	847.0446919456649	0.185	0.185
3 12	1000	847.0446919456649	0.24	0.24
3 8	1000	847.0446919456649	0.2	0.2
14 2	1000	847.0446919456649	0.185	0.185
12 2	1000	847.0446919456649	0.235	0.235
2 14	1000	847.0446919456649	0.135	0.135
9 4	1000	847.0446919456649	0.185	0.185
13 3	1000	847.0446919456649	0.15	0.15
4 9	1000	847.0446919456649	0.135	0.135
4 12	1000	847.0446919456649	0.335	0.335
10 4	1000	847.0446919456649	0.12	0.12
4 10	1000	847.0446919456649	0.195	0.195
9 7	1000	847.0446919456649	0.24	0.24
7 10	1000	847.0446919456649	0.115	0.115
10 7	1000	847.0446919456649	0.085	0.085
7 13	1000	847.0446919456649	0.195	0.195
6 14	1000	847.0446919456649	0.325	0.325
11 6	1000	847.0446919456649	0.465	0.465
7 9	1000	847.0446919456649	0.25	0.25
14 6	1000	847.0446919456649	0.27	0.27
6 8	1000	847.0446919456649	0.355	0.355
12 5	1000	847.0446919456649	0.195	0.195
12 4	1000	847.0446919456649	0.235	0.235
8 6	1000	847.0446919456649	0.23	0.23
6 11	1000	847.0446919456649	0.36	0.36
5 11	1000	847.0446919456649	0.2	0.2
11 5	1000	847.0446919456649	0.31	0.31
5 12	1000	847.0446919456649	0.23	0.23
13 7	1000	847.0446919456649	0.27	0.27
10 11	1000	867.9546855918846	0.21	0.21
11 9	1000	867.9546855918846	0.51	0.51
2 12	1000	867.9546855918846	0.425	0.425
14 1	1000	867.9546855918846	0.265	0.265
13 1	1000	867.9546855918846	0.285	0.285
1 14	1000	867.9546855918846	0.225	0.225
11 10	1000	867.9546855918846	0.22	0.22
1 13	1000	867.9546855918846	0.46	0.46
2 1	1000	867.9546855918846	0.245	0.245
1 2	1000	867.9546855918846	0.12	0.12
9 11	1000	867.9546855918846	0.27	0.27
3 13	1000	867.9546855918846	0.48	0.48
12 3	1000	867.9546855918846	0.25	0.25
8 3	1000	867.9546855918846	0.435	0.435
3 12	1000	867.9546855918846	0.395	0.395
3 8	1000	867.9546855918846	0.375	0.375
14 2	1000	867.9546855918846	0.19	0.19
12 2	1000	867.9546855918846	0.435	0.435
2 14	1000	867.9546855918846	0.13	0.13
9 4	1000	867.9546855918846	0.36	0.36
13 3	1000	867.9546855918846	0.35	0.35
4 9	1000	867.9546855918846	0.295	0.295
4 12	1000	867.9546855918846	0.47	0.47
10 4	1000	867.9546855918846	0.11	0.11
4 10	1000	867.9546855918846	0.185	0.185
9 7	1000	867.9546855918846	0.365	0.365
7 10	1000	867.9546855918846	0.21	0.21
10 7	1000	867.9546855918846	0.1	0.1
7 13	1000	867.9546855918846	0.355	0.355
6 14	1000	867.9546855918846	0.355	0.355
11 6	1000	867.9546855918846	0.59	0.59
7 9	1000	867.9546855918846	0.265	0.265
14 6	1000	867.9546855918846	0.405	0.405
6 8	1000	867.9546855918846	0.53	0.53
12 5	1000	867.9546855918846	0.485	0.485
12 4	1000	867.9546855918846	0.435	0.435
8 6	1000	867.9546855918846	0.5	0.5
6 11	1000	867.9546855918846	0.625	0.625
5 11	1000	867.9546855918846	0.39	0.39
11 5	1000	867.9546855918846	0.26	0.26
5 12	1000	867.9546855918846	0.115	0.115
13 7	1000	867.9546855918846	0.47	0.47
10 11	1000	888.3566193382387	0.21	0.21
11 9	1000	888.3566193382387	0.575	0.575
2 12	1000	888.3566193382387	0.45	0.45
14 1	1000	888.3566193382387	0.49	0.49
13 1	1000	888.3566193382387	0.33	0.33
1 14	1000	888.3566193382387	0.28	0.28
11 10	1000	888.3566193382387	0.175	0.175
1 13	1000	888.3566193382387	0.525	0.525
2 1	1000	888.3566193382387	0.27	0.27
1 2	1000	888.3566193382387	0.32	0.32
9 11	1000	888.3566193382387	0.37	0.37
