03-10-2015 13-33-06
Fiber utilization

Fiber	Requests	SimTime	Utilization(%)
5 12	1000	698.406699847749	0.28	0.28
13 7	1000	698.406699847749	0.465	0.465
10 11	1000	723.2265597991876	0.13	0.13
11 9	1000	723.2265597991876	0.37	0.37
2 12	1000	723.2265597991876	0.34	0.34
14 1	1000	723.2265597991876	0.175	0.175
13 1	1000	723.2265597991876	0.36	0.36
1 14	1000	723.2265597991876	0.41	0.41
11 10	1000	723.2265597991876	0.07	0.07
1 13	1000	723.2265597991876	0.32	0.32
2 1	1000	723.2265597991876	0.31	0.31
1 2	1000	723.2265597991876	0.2	0.2
9 11	1000	723.2265597991876	0.485	0.485
3 13	1000	723.2265597991876	0.4	0.4
12 3	1000	723.2265597991876	0.18	0.18
8 3	1000	723.2265597991876	0.3	0.3
3 12	1000	723.2265597991876	0.47	0.47
3 8	1000	723.2265597991876	0.32	0.32
14 2	1000	723.2265597991876	0.2	0.2
12 2	1000	723.2265597991876	0.435	0.435
2 14	1000	723.2265597991876	0.17	0.17
9 4	1000	723.2265597991876	0.23	0.23
13 3	1000	723.2265597991876	0.21	0.21
4 9	1000	723.2265597991876	0.26	0.26
4 12	1000	723.2265597991876	0.3	0.3
10 4	1000	723.2265597991876	0.15	0.15
4 10	1000	723.2265597991876	0.25	0.25
9 7	1000	723.2265597991876	0.375	0.375
7 10	1000	723.2265597991876	0.21	0.21
10 7	1000	723.2265597991876	0.08	0.08
7 13	1000	723.2265597991876	0.385	0.385
6 14	1000	723.2265597991876	0.35	0.35
11 6	1000	723.2265597991876	0.62	0.62
7 9	1000	723.2265597991876	0.405	0.405
14 6	1000	723.2265597991876	0.41	0.41
6 8	1000	723.2265597991876	0.295	0.295
12 5	1000	723.2265597991876	0.4	0.4
12 4	1000	723.2265597991876	0.34	0.34
8 6	1000	723.2265597991876	0.33	0.33
6 11	1000	723.2265597991876	0.43	0.43
5 11	1000	723.2265597991876	0.27	0.27
11 5	1000	723.2265597991876	0.3	0.3
5 12	1000	723.2265597991876	0.15	0.15
13 7	1000	723.2265597991876	0.55	0.55
10 11	1000	747.6578393104186	0.24	0.24
11 9	1000	747.6578393104186	0.4	0.4
2 12	1000	747.6578393104186	0.32	0.32
14 1	1000	747.6578393104186	0.13	0.13
13 1	1000	747.6578393104186	0.34	0.34
1 14	1000	747.6578393104186	0.22	0.22
11 10	1000	747.6578393104186	0.13	0.13
1 13	1000	747.6578393104186	0.46	0.46
2 1	1000	747.6578393104186	0.26	0.26
1 2	1000	747.6578393104186	0.2	0.2
9 11	1000	747.6578393104186	0.45	0.45
3 13	1000	747.6578393104186	0.23	0.23
12 3	1000	747.6578393104186	0.32	0.32
8 3	1000	747.6578393104186	0.38	0.38
3 12	1000	747.6578393104186	0.59	0.59
3 8	1000	747.6578393104186	0.25	0.25
14 2	1000	747.6578393104186	0.07	0.07
12 2	1000	747.6578393104186	0.57	0.57
2 14	1000	747.6578393104186	0.22	0.22
9 4	1000	747.6578393104186	0.19	0.19
13 3	1000	747.6578393104186	0.51	0.51
4 9	1000	747.6578393104186	0.27	0.27
4 12	1000	747.6578393104186	0.39	0.39
10 4	1000	747.6578393104186	0.22	0.22
4 10	1000	747.6578393104186	0.09	0.09
9 7	1000	747.6578393104186	0.49	0.49
7 10	1000	747.6578393104186	0.23	0.23
10 7	1000	747.6578393104186	0.13	0.13
7 13	1000	747.6578393104186	0.485	0.485
6 14	1000	747.6578393104186	0.31	0.31
11 6	1000	747.6578393104186	0.58	0.58
7 9	1000	747.6578393104186	0.455	0.455
14 6	1000	747.6578393104186	0.29	0.29
6 8	1000	747.6578393104186	0.33	0.33
12 5	1000	747.6578393104186	0.44	0.44
12 4	1000	747.6578393104186	0.25	0.25
8 6	1000	747.6578393104186	0.445	0.445
6 11	1000	747.6578393104186	0.54	0.54
5 11	1000	747.6578393104186	0.26	0.26
11 5	1000	747.6578393104186	0.36	0.36
5 12	1000	747.6578393104186	0.23	0.23
13 7	1000	747.6578393104186	0.47	0.47
10 11	1000	772.3681177441143	0.34	0.34
11 9	1000	772.3681177441143	0.25	0.25
2 12	1000	772.3681177441143	0.36	0.36
14 1	1000	772.3681177441143	0.2	0.2
13 1	1000	772.3681177441143	0.41	0.41
1 14	1000	772.3681177441143	0.11	0.11
11 10	1000	772.3681177441143	0.17	0.17
1 13	1000	772.3681177441143	0.26	0.26
2 1	1000	772.3681177441143	0.13	0.13
1 2	1000	772.3681177441143	0.26	0.26
9 11	1000	772.3681177441143	0.43	0.43
3 13	1000	772.3681177441143	0.25	0.25
12 3	1000	772.3681177441143	0.24	0.24
8 3	1000	772.3681177441143	0.27	0.27
3 12	1000	772.3681177441143	0.24	0.24
3 8	1000	772.3681177441143	0.36	0.36
14 2	1000	772.3681177441143	0.18	0.18
12 2	1000	772.3681177441143	0.27	0.27
2 14	1000	772.3681177441143	0.21	0.21
9 4	1000	772.3681177441143	0.17	0.17
13 3	1000	772.3681177441143	0.47	0.47
4 9	1000	772.3681177441143	0.32	0.32
4 12	1000	772.3681177441143	0.23	0.23
10 4	1000	772.3681177441143	0.15	0.15
4 10	1000	772.3681177441143	0.1	0.1
9 7	1000	772.3681177441143	0.45	0.45
7 10	1000	772.3681177441143	0.11	0.11
10 7	1000	772.3681177441143	0.15	0.15
7 13	1000	772.3681177441143	0.58	0.58
6 14	1000	772.3681177441143	0.5	0.5
11 6	1000	772.3681177441143	0.55	0.55
7 9	1000	772.3681177441143	0.39	0.39
14 6	1000	772.3681177441143	0.41	0.41
6 8	1000	772.3681177441143	0.38	0.38
12 5	1000	772.3681177441143	0.15	0.15
12 4	1000	772.3681177441143	0.55	0.55
8 6	1000	772.3681177441143	0.46	0.46
6 11	1000	772.3681177441143	0.56	0.56
5 11	1000	772.3681177441143	0.2	0.2
11 5	1000	772.3681177441143	0.41	0.41
5 12	1000	772.3681177441143	0.19	0.19
13 7	1000	772.3681177441143	0.36	0.36
10 11	1000	797.0783093134747	0.22	0.22
11 9	1000	797.0783093134747	0.28	0.28
2 12	1000	797.0783093134747	0.22	0.22
14 1	1000	797.0783093134747	0.27	0.27
13 1	1000	797.0783093134747	0.29	0.29
1 14	1000	797.0783093134747	0.16	0.16
11 10	1000	797.0783093134747	0.13	0.13
1 13	1000	797.0783093134747	0.4	0.4
2 1	1000	797.0783093134747	0.19	0.19
1 2	1000	797.0783093134747	0.24	0.24
9 11	1000	797.0783093134747	0.36	0.36
3 13	1000	797.0783093134747	0.44	0.44
12 3	1000	797.0783093134747	0.56	0.56
8 3	1000	797.0783093134747	0.37	0.37
3 12	1000	797.0783093134747	0.31	0.31
3 8	1000	797.0783093134747	0.48	0.48
14 2	1000	797.0783093134747	0.06	0.06
12 2	1000	797.0783093134747	0.37	0.37
2 14	1000	797.0783093134747	0.25	0.25
9 4	1000	797.0783093134747	0.19	0.19
13 3	1000	797.0783093134747	0.4	0.4
4 9	1000	797.0783093134747	0.28	0.28
4 12	1000	797.0783093134747	0.6	0.6
10 4	1000	797.0783093134747	0.19	0.19
4 10	1000	797.0783093134747	0.21	0.21
9 7	1000	797.0783093134747	0.31	0.31
7 10	1000	797.0783093134747	0.06	0.06
10 7	1000	797.0783093134747	0.14	0.14
7 13	1000	797.0783093134747	0.45	0.45
6 14	1000	797.0783093134747	0.38	0.38
11 6	1000	797.0783093134747	0.67	0.67
7 9	1000	797.0783093134747	0.22	0.22
14 6	1000	797.0783093134747	0.38	0.38
6 8	1000	797.0783093134747	0.54	0.54
12 5	1000	797.0783093134747	0.31	0.31
12 4	1000	797.0783093134747	0.3	0.3
8 6	1000	797.0783093134747	0.58	0.58
6 11	1000	797.0783093134747	0.54	0.54
5 11	1000	797.0783093134747	0.3	0.3
11 5	1000	797.0783093134747	0.44	0.44
5 12	1000	797.0783093134747	0.27	0.27
13 7	1000	797.0783093134747	0.31	0.31
10 11	1000	820.7466118799109	0.13	0.13
11 9	1000	820.7466118799109	0.25	0.25
2 12	1000	820.7466118799109	0.43	0.43
14 1	1000	820.7466118799109	0.31	0.31
13 1	1000	820.7466118799109	0.53	0.53
1 14	1000	820.7466118799109	0.2	0.2
11 10	1000	820.7466118799109	0.21	0.21
1 13	1000	820.7466118799109	0.42	0.42
2 1	1000	820.7466118799109	0.14	0.14
1 2	1000	820.7466118799109	0.2	0.2
9 11	1000	820.7466118799109	0.3	0.3
3 13	1000	820.7466118799109	0.29	0.29
12 3	1000	820.7466118799109	0.31	0.31
8 3	1000	820.7466118799109	0.41	0.41
3 12	1000	820.7466118799109	0.41	0.41
3 8	1000	820.7466118799109	0.28	0.28
14 2	1000	820.7466118799109	0.22	0.22
12 2	1000	820.7466118799109	0.34	0.34
2 14	1000	820.7466118799109	0.15	0.15
9 4	1000	820.7466118799109	0.18	0.18
13 3	1000	820.7466118799109	0.48	0.48
4 9	1000	820.7466118799109	0.38	0.38
4 12	1000	820.7466118799109	0.23	0.23
10 4	1000	820.7466118799109	0.06	0.06
4 10	1000	820.7466118799109	0.09	0.09
9 7	1000	820.7466118799109	0.41	0.41
7 10	1000	820.7466118799109	0.15	0.15
10 7	1000	820.7466118799109	0.31	0.31
7 13	1000	820.7466118799109	0.63	0.63
6 14	1000	820.7466118799109	0.46	0.46
11 6	1000	820.7466118799109	0.59	0.59
7 9	1000	820.7466118799109	0.35	0.35
14 6	1000	820.7466118799109	0.39	0.39
6 8	1000	820.7466118799109	0.33	0.33
12 5	1000	820.7466118799109	0.32	0.32
12 4	1000	820.7466118799109	0.36	0.36
8 6	1000	820.7466118799109	0.39	0.39
6 11	1000	820.7466118799109	0.64	0.64
5 11	1000	820.7466118799109	0.29	0.29
11 5	1000	820.7466118799109	0.28	0.28
5 12	1000	820.7466118799109	0.24	0.24
13 7	1000	820.7466118799109	0.42	0.42
10 11	1000	845.1768616601644	0.1	0.1
11 9	1000	845.1768616601644	0.38	0.38
2 12	1000	845.1768616601644	0.23	0.23
14 1	1000	845.1768616601644	0.3	0.3
13 1	1000	845.1768616601644	0.37	0.37
1 14	1000	845.1768616601644	0.2	0.2
11 10	1000	845.1768616601644	0.19	0.19
1 13	1000	845.1768616601644	0.36	0.36
2 1	1000	845.1768616601644	0.14	0.14
1 2	1000	845.1768616601644	0.08	0.08
9 11	1000	845.1768616601644	0.43	0.43
3 13	1000	845.1768616601644	0.37	0.37
12 3	1000	845.1768616601644	0.23	0.23
8 3	1000	845.1768616601644	0.29	0.29
3 12	1000	845.1768616601644	0.22	0.22
3 8	1000	845.1768616601644	0.32	0.32
14 2	1000	845.1768616601644	0.14	0.14
12 2	1000	845.1768616601644	0.22	0.22
2 14	1000	845.1768616601644	0.11	0.11
9 4	1000	845.1768616601644	0.29	0.29
13 3	1000	845.1768616601644	0.34	0.34
4 9	1000	845.1768616601644	0.36	0.36
4 12	1000	845.1768616601644	0.24	0.24
10 4	1000	845.1768616601644	0.06	0.06
4 10	1000	845.1768616601644	0.19	0.19
9 7	1000	845.1768616601644	0.39	0.39
7 10	1000	845.1768616601644	0.08	0.08
10 7	1000	845.1768616601644	0.22	0.22
7 13	1000	845.1768616601644	0.56	0.56
6 14	1000	845.1768616601644	0.32	0.32
11 6	1000	845.1768616601644	0.5	0.5
7 9	1000	845.1768616601644	0.42	0.42
14 6	1000	845.1768616601644	0.33	0.33
6 8	1000	845.1768616601644	0.26	0.26
12 5	1000	845.1768616601644	0.11	0.11
12 4	1000	845.1768616601644	0.36	0.36
8 6	1000	845.1768616601644	0.14	0.14
6 11	1000	845.1768616601644	0.57	0.57
5 11	1000	845.1768616601644	0.26	0.26
11 5	1000	845.1768616601644	0.4	0.4
5 12	1000	845.1768616601644	0.27	0.27
13 7	1000	845.1768616601644	0.53	0.53
10 11	1000	870.9284287651462	0.08	0.08
11 9	1000	870.9284287651462	0.56	0.56
2 12	1000	870.9284287651462	0.42	0.42
14 1	1000	870.9284287651462	0.38	0.38
13 1	1000	870.9284287651462	0.33	0.33
1 14	1000	870.9284287651462	0.2	0.2
11 10	1000	870.9284287651462	0.16	0.16
1 13	1000	870.9284287651462	0.3	0.3
2 1	1000	870.9284287651462	0.22	0.22
1 2	1000	870.9284287651462	0.26	0.26
9 11	1000	870.9284287651462	0.22	0.22
3 13	1000	870.9284287651462	0.41	0.41
12 3	1000	870.9284287651462	0.44	0.44
8 3	1000	870.9284287651462	0.32	0.32
3 12	1000	870.9284287651462	0.29	0.29
3 8	1000	870.9284287651462	0.22	0.22
14 2	1000	870.9284287651462	0.18	0.18
12 2	1000	870.9284287651462	0.37	0.37
2 14	1000	870.9284287651462	0.28	0.28
9 4	1000	870.9284287651462	0.31	0.31
13 3	1000	870.9284287651462	0.28	0.28
4 9	1000	870.9284287651462	0.39	0.39
4 12	1000	870.9284287651462	0.24	0.24
10 4	1000	870.9284287651462	0.18	0.18
4 10	1000	870.9284287651462	0.14	0.14
9 7	1000	870.9284287651462	0.45	0.45
7 10	1000	870.9284287651462	0.16	0.16
10 7	1000	870.9284287651462	0.16	0.16
7 13	1000	870.9284287651462	0.48	0.48
6 14	1000	870.9284287651462	0.57	0.57
11 6	1000	870.9284287651462	0.57	0.57
7 9	1000	870.9284287651462	0.27	0.27
14 6	1000	870.9284287651462	0.6	0.6
6 8	1000	870.9284287651462	0.33	0.33
12 5	1000	870.9284287651462	0.25	0.25
12 4	1000	870.9284287651462	0.44	0.44
8 6	1000	870.9284287651462	0.28	0.28
6 11	1000	870.9284287651462	0.67	0.67
5 11	1000	870.9284287651462	0.32	0.32
11 5	1000	870.9284287651462	0.34	0.34
5 12	1000	870.9284287651462	0.43	0.43
13 7	1000	870.9284287651462	0.46	0.46
10 11	1000	894.0927427560814	0.1	0.1
11 9	1000	894.0927427560814	0.165	0.165
2 12	1000	894.0927427560814	0.41	0.41
14 1	1000	894.0927427560814	0.235	0.235
13 1	1000	894.0927427560814	0.21	0.21
1 14	1000	894.0927427560814	0.11	0.11
11 10	1000	894.0927427560814	0.29	0.29
1 13	1000	894.0927427560814	0.375	0.375
2 1	1000	894.0927427560814	0.32	0.32
1 2	1000	894.0927427560814	0.295	0.295
9 11	1000	894.0927427560814	0.285	0.285
3 13	1000	894.0927427560814	0.2	0.2
12 3	1000	894.0927427560814	0.33	0.33
8 3	1000	894.0927427560814	0.26	0.26
3 12	1000	894.0927427560814	0.275	0.275
3 8	1000	894.0927427560814	0.39	0.39
14 2	1000	894.0927427560814	0.15	0.15
12 2	1000	894.0927427560814	0.385	0.385
2 14	1000	894.0927427560814	0.215	0.215
9 4	1000	894.0927427560814	0.23	0.23
13 3	1000	894.0927427560814	0.185	0.185
4 9	1000	894.0927427560814	0.06	0.06
4 12	1000	894.0927427560814	0.48	0.48
10 4	1000	894.0927427560814	0.17	0.17
4 10	1000	894.0927427560814	0.085	0.085
9 7	1000	894.0927427560814	0.115	0.115
7 10	1000	894.0927427560814	0.09	0.09
10 7	1000	894.0927427560814	0.025	0.025
7 13	1000	894.0927427560814	0.145	0.145
6 14	1000	894.0927427560814	0.32	0.32
11 6	1000	894.0927427560814	0.425	0.425
7 9	1000	894.0927427560814	0.34	0.34
14 6	1000	894.0927427560814	0.25	0.25
6 8	1000	894.0927427560814	0.295	0.295
12 5	1000	894.0927427560814	0.325	0.325
12 4	1000	894.0927427560814	0.375	0.375
8 6	1000	894.0927427560814	0.38	0.38
6 11	1000	894.0927427560814	0.425	0.425
5 11	1000	894.0927427560814	0.285	0.285
11 5	1000	894.0927427560814	0.275	0.275
5 12	1000	894.0927427560814	0.215	0.215
13 7	1000	894.0927427560814	0.35	0.35
10 11	1000	917.9251033242067	0.28	0.28
11 9	1000	917.9251033242067	0.32	0.32
2 12	1000	917.9251033242067	0.38	0.38
14 1	1000	917.9251033242067	0.325	0.325
13 1	1000	917.9251033242067	0.31	0.31
1 14	1000	917.9251033242067	0.22	0.22
11 10	1000	917.9251033242067	0.105	0.105
1 13	1000	917.9251033242067	0.37	0.37
2 1	1000	917.9251033242067	0.11	0.11
1 2	1000	917.9251033242067	0.395	0.395
9 11	1000	917.9251033242067	0.4	0.4
3 13	1000	917.9251033242067	0.21	0.21
12 3	1000	917.9251033242067	0.34	0.34
8 3	1000	917.9251033242067	0.35	0.35
3 12	1000	917.9251033242067	0.245	0.245
3 8	1000	917.9251033242067	0.255	0.255
14 2	1000	917.9251033242067	0.24	0.24
12 2	1000	917.9251033242067	0.345	0.345
2 14	1000	917.9251033242067	0.17	0.17
9 4	1000	917.9251033242067	0.35	0.35
13 3	1000	917.9251033242067	0.33	0.33
4 9	1000	917.9251033242067	0.34	0.34
4 12	1000	917.9251033242067	0.465	0.465
10 4	1000	917.9251033242067	0.21	0.21
4 10	1000	917.9251033242067	0.135	0.135
9 7	1000	917.9251033242067	0.375	0.375
7 10	1000	917.9251033242067	0.08	0.08
10 7	1000	917.9251033242067	0.145	0.145
7 13	1000	917.9251033242067	0.48	0.48
6 14	1000	917.9251033242067	0.395	0.395
11 6	1000	917.9251033242067	0.65	0.65
7 9	1000	917.9251033242067	0.29	0.29
14 6	1000	917.9251033242067	0.325	0.325
6 8	1000	917.9251033242067	0.38	0.38
12 5	1000	917.9251033242067	0.28	0.28
12 4	1000	917.9251033242067	0.415	0.415
8 6	1000	917.9251033242067	0.41	0.41
6 11	1000	917.9251033242067	0.575	0.575
5 11	1000	917.9251033242067	0.27	0.27
11 5	1000	917.9251033242067	0.255	0.255
5 12	1000	917.9251033242067	0.195	0.195
13 7	1000	917.9251033242067	0.395	0.395
10 11	1000	943.05299560958	0.31	0.31
11 9	1000	943.05299560958	0.37	0.37
2 12	1000	943.05299560958	0.46	0.46
14 1	1000	943.05299560958	0.205	0.205
13 1	1000	943.05299560958	0.34	0.34
1 14	1000	943.05299560958	0.2	0.2
11 10	1000	943.05299560958	0.06	0.06
1 13	1000	943.05299560958	0.255	0.255
2 1	1000	943.05299560958	0.23	0.23
1 2	1000	943.05299560958	0.17	0.17
9 11	1000	943.05299560958	0.33	0.33
3 13	1000	943.05299560958	0.42	0.42
12 3	1000	943.05299560958	0.45	0.45
8 3	1000	943.05299560958	0.48	0.48
3 12	1000	943.05299560958	0.43	0.43
3 8	1000	943.05299560958	0.42	0.42
14 2	1000	943.05299560958	0.19	0.19
12 2	1000	943.05299560958	0.525	0.525
2 14	1000	943.05299560958	0.2	0.2
9 4	1000	943.05299560958	0.29	0.29
13 3	1000	943.05299560958	0.37	0.37
4 9	1000	943.05299560958	0.31	0.31
4 12	1000	943.05299560958	0.57	0.57
10 4	1000	943.05299560958	0.27	0.27
4 10	1000	943.05299560958	0.14	0.14
9 7	1000	943.05299560958	0.4	0.4
7 10	1000	943.05299560958	0.16	0.16
10 7	1000	943.05299560958	0.06	0.06
7 13	1000	943.05299560958	0.43	0.43
6 14	1000	943.05299560958	0.405	0.405
11 6	1000	943.05299560958	0.56	0.56
7 9	1000	943.05299560958	0.425	0.425
14 6	1000	943.05299560958	0.43	0.43
6 8	1000	943.05299560958	0.35	0.35
12 5	1000	943.05299560958	0.19	0.19
12 4	1000	943.05299560958	0.415	0.415
8 6	1000	943.05299560958	0.26	0.26
6 11	1000	943.05299560958	0.52	0.52
5 11	1000	943.05299560958	0.24	0.24
11 5	1000	943.05299560958	0.315	0.315
5 12	1000	943.05299560958	0.205	0.205
13 7	1000	943.05299560958	0.45	0.45
10 11	1000	967.5779441968459	0.23	0.23
11 9	1000	967.5779441968459	0.54	0.54
2 12	1000	967.5779441968459	0.49	0.49
14 1	1000	967.5779441968459	0.33	0.33
13 1	1000	967.5779441968459	0.33	0.33
1 14	1000	967.5779441968459	0.32	0.32
11 10	1000	967.5779441968459	0.2	0.2
1 13	1000	967.5779441968459	0.35	0.35
2 1	1000	967.5779441968459	0.32	0.32
1 2	1000	967.5779441968459	0.14	0.14
9 11	1000	967.5779441968459	0.45	0.45
3 13	1000	967.5779441968459	0.28	0.28
12 3	1000	967.5779441968459	0.25	0.25
8 3	1000	967.5779441968459	0.47	0.47
3 12	1000	967.5779441968459	0.34	0.34
3 8	1000	967.5779441968459	0.31	0.31
14 2	1000	967.5779441968459	0.26	0.26
12 2	1000	967.5779441968459	0.62	0.62
2 14	1000	967.5779441968459	0.22	0.22
9 4	1000	967.5779441968459	0.18	0.18
13 3	1000	967.5779441968459	0.31	0.31
4 9	1000	967.5779441968459	0.26	0.26
4 12	1000	967.5779441968459	0.48	0.48
10 4	1000	967.5779441968459	0.2	0.2
4 10	1000	967.5779441968459	0.08	0.08
9 7	1000	967.5779441968459	0.51	0.51
7 10	1000	967.5779441968459	0.09	0.09
10 7	1000	967.5779441968459	0.12	0.12
7 13	1000	967.5779441968459	0.54	0.54
6 14	1000	967.5779441968459	0.41	0.41
11 6	1000	967.5779441968459	0.56	0.56
7 9	1000	967.5779441968459	0.44	0.44
14 6	1000	967.5779441968459	0.44	0.44
6 8	1000	967.5779441968459	0.48	0.48
12 5	1000	967.5779441968459	0.25	0.25
12 4	1000	967.5779441968459	0.46	0.46
8 6	1000	967.5779441968459	0.3	0.3
6 11	1000	967.5779441968459	0.62	0.62
5 11	1000	967.5779441968459	0.3	0.3
11 5	1000	967.5779441968459	0.36	0.36
5 12	1000	967.5779441968459	0.23	0.23
13 7	1000	967.5779441968459	0.53	0.53
10 11	1000	992.7333787729814	0.22	0.22
11 9	1000	992.7333787729814	0.19	0.19
2 12	1000	992.7333787729814	0.2	0.2
14 1	1000	992.7333787729814	0.17	0.17
13 1	1000	992.7333787729814	0.46	0.46
1 14	1000	992.7333787729814	0.4	0.4
11 10	1000	992.7333787729814	0.13	0.13
1 13	1000	992.7333787729814	0.44	0.44
2 1	1000	992.7333787729814	0.26	0.26
1 2	1000	992.7333787729814	0.15	0.15
9 11	1000	992.7333787729814	0.54	0.54
3 13	1000	992.7333787729814	0.43	0.43
12 3	1000	992.7333787729814	0.14	0.14
8 3	1000	992.7333787729814	0.25	0.25
3 12	1000	992.7333787729814	0.35	0.35
3 8	1000	992.7333787729814	0.22	0.22
14 2	1000	992.7333787729814	0.04	0.04
12 2	1000	992.7333787729814	0.57	0.57
2 14	1000	992.7333787729814	0.21	0.21
9 4	1000	992.7333787729814	0.16	0.16
13 3	1000	992.7333787729814	0.3	0.3
4 9	1000	992.7333787729814	0.3	0.3
4 12	1000	992.7333787729814	0.51	0.51
10 4	1000	992.7333787729814	0.21	0.21
4 10	1000	992.7333787729814	0.07	0.07
9 7	1000	992.7333787729814	0.36	0.36
7 10	1000	992.7333787729814	0.25	0.25
10 7	1000	992.7333787729814	0.12	0.12
7 13	1000	992.7333787729814	0.41	0.41
6 14	1000	992.7333787729814	0.35	0.35
11 6	1000	992.7333787729814	0.58	0.58
7 9	1000	992.7333787729814	0.26	0.26
14 6	1000	992.7333787729814	0.42	0.42
6 8	1000	992.7333787729814	0.42	0.42
12 5	1000	992.7333787729814	0.21	0.21
12 4	1000	992.7333787729814	0.35	0.35
8 6	1000	992.7333787729814	0.22	0.22
6 11	1000	992.7333787729814	0.48	0.48
5 11	1000	992.7333787729814	0.3	0.3
11 5	1000	992.7333787729814	0.43	0.43
5 12	1000	992.7333787729814	0.36	0.36
13 7	1000	992.7333787729814	0.34	0.34
10 11	1000	1016.455850276597	0.32	0.32
11 9	1000	1016.455850276597	0.52	0.52
2 12	1000	1016.455850276597	0.28	0.28
14 1	1000	1016.455850276597	0.21	0.21
13 1	1000	1016.455850276597	0.49	0.49
1 14	1000	1016.455850276597	0.34	0.34
11 10	1000	1016.455850276597	0.16	0.16
1 13	1000	1016.455850276597	0.2	0.2
2 1	1000	1016.455850276597	0.23	0.23
1 2	1000	1016.455850276597	0.27	0.27
9 11	1000	1016.455850276597	0.5	0.5
3 13	1000	1016.455850276597	0.35	0.35
12 3	1000	1016.455850276597	0.26	0.26
8 3	1000	1016.455850276597	0.17	0.17
3 12	1000	1016.455850276597	0.43	0.43
3 8	1000	1016.455850276597	0.33	0.33
14 2	1000	1016.455850276597	0.3	0.3
12 2	1000	1016.455850276597	0.37	0.37
2 14	1000	1016.455850276597	0.25	0.25
9 4	1000	1016.455850276597	0.28	0.28
13 3	1000	1016.455850276597	0.39	0.39
4 9	1000	1016.455850276597	0.29	0.29
4 12	1000	1016.455850276597	0.47	0.47
10 4	1000	1016.455850276597	0.18	0.18
4 10	1000	1016.455850276597	0.16	0.16
9 7	1000	1016.455850276597	0.41	0.41
7 10	1000	1016.455850276597	0.2	0.2
10 7	1000	1016.455850276597	0.06	0.06
7 13	1000	1016.455850276597	0.46	0.46
6 14	1000	1016.455850276597	0.72	0.72
11 6	1000	1016.455850276597	0.7	0.7
7 9	1000	1016.455850276597	0.34	0.34
14 6	1000	1016.455850276597	0.52	0.52
6 8	1000	1016.455850276597	0.39	0.39
12 5	1000	1016.455850276597	0.3	0.3
12 4	1000	1016.455850276597	0.43	0.43
8 6	1000	1016.455850276597	0.3	0.3
6 11	1000	1016.455850276597	0.69	0.69
5 11	1000	1016.455850276597	0.28	0.28
11 5	1000	1016.455850276597	0.43	0.43
5 12	1000	1016.455850276597	0.36	0.36
13 7	1000	1016.455850276597	0.5	0.5
10 11	1000	1041.5478974531454	0.15	0.15
11 9	1000	1041.5478974531454	0.51	0.51
2 12	1000	1041.5478974531454	0.32	0.32
14 1	1000	1041.5478974531454	0.13	0.13
13 1	1000	1041.5478974531454	0.23	0.23
1 14	1000	1041.5478974531454	0.17	0.17
11 10	1000	1041.5478974531454	0.21	0.21
1 13	1000	1041.5478974531454	0.26	0.26
2 1	1000	1041.5478974531454	0.22	0.22
1 2	1000	1041.5478974531454	0.19	0.19
9 11	1000	1041.5478974531454	0.3	0.3
3 13	1000	1041.5478974531454	0.39	0.39
12 3	1000	1041.5478974531454	0.32	0.32
8 3	1000	1041.5478974531454	0.29	0.29
3 12	1000	1041.5478974531454	0.58	0.58
3 8	1000	1041.5478974531454	0.41	0.41
14 2	1000	1041.5478974531454	0.14	0.14
12 2	1000	1041.5478974531454	0.5	0.5
2 14	1000	1041.5478974531454	0.12	0.12
9 4	1000	1041.5478974531454	0.25	0.25
13 3	1000	1041.5478974531454	0.33	0.33
4 9	1000	1041.5478974531454	0.35	0.35
4 12	1000	1041.5478974531454	0.44	0.44
10 4	1000	1041.5478974531454	0.13	0.13
4 10	1000	1041.5478974531454	0.2	0.2
9 7	1000	1041.5478974531454	0.39	0.39
7 10	1000	1041.5478974531454	0.15	0.15
10 7	1000	1041.5478974531454	0.17	0.17
7 13	1000	1041.5478974531454	0.39	0.39
6 14	1000	1041.5478974531454	0.35	0.35
11 6	1000	1041.5478974531454	0.38	0.38
7 9	1000	1041.5478974531454	0.2	0.2
14 6	1000	1041.5478974531454	0.39	0.39
6 8	1000	1041.5478974531454	0.3	0.3
12 5	1000	1041.5478974531454	0.36	0.36
12 4	1000	1041.5478974531454	0.64	0.64
8 6	1000	1041.5478974531454	0.58	0.58
6 11	1000	1041.5478974531454	0.65	0.65
5 11	1000	1041.5478974531454	0.34	0.34
11 5	1000	1041.5478974531454	0.19	0.19
5 12	1000	1041.5478974531454	0.28	0.28
13 7	1000	1041.5478974531454	0.34	0.34
10 11	1000	1066.0302714183279	0.1	0.1
11 9	1000	1066.0302714183279	0.47	0.47
2 12	1000	1066.0302714183279	0.23	0.23
14 1	1000	1066.0302714183279	0.54	0.54
13 1	1000	1066.0302714183279	0.3	0.3
1 14	1000	1066.0302714183279	0.29	0.29
11 10	1000	1066.0302714183279	0.22	0.22
1 13	1000	1066.0302714183279	0.51	0.51
2 1	1000	1066.0302714183279	0.23	0.23
1 2	1000	1066.0302714183279	0.08	0.08
9 11	1000	1066.0302714183279	0.33	0.33
3 13	1000	1066.0302714183279	0.42	0.42
12 3	1000	1066.0302714183279	0.41	0.41
8 3	1000	1066.0302714183279	0.3	0.3
3 12	1000	1066.0302714183279	0.24	0.24
3 8	1000	1066.0302714183279	0.37	0.37
