03-10-2015 12-58-28
Blocking per SRC-DST nodes

S	D	T	Req	Blocked	U	SimTime
2	1	1	24	0	0	2252.1125187036855
7	10	0	83	0	0	2257.058567600786
7	10	1	17	0	0	2257.058567600786
7	9	0	83	0	0	2257.7314269073067
7	9	1	17	0	0	2257.7314269073067
11	13	0	74	0	0	2258.637546576033
11	13	1	26	0	0	2258.637546576033
1	2	0	82	0	0	2260.0942329755158
1	2	1	18	0	0	2260.0942329755158
4	11	0	76	0	0	2260.7614287562524
4	11	1	24	0	0	2260.7614287562524
9	12	0	76	0	0	2261.559895998944
9	12	1	24	0	0	2261.559895998944
6	14	0	80	0	0	2262.337382174991
6	14	1	20	0	0	2262.337382174991
10	14	0	85	0	0	2264.7220552071626
10	14	1	15	0	0	2264.7220552071626
14	7	0	79	0	0	2268.29099742509
14	7	1	21	0	0	2268.29099742509
7	2	0	80	0	0	2272.077063421549
7	2	1	20	0	0	2272.077063421549
1	8	0	81	0	0	2272.4990478112322
1	8	1	19	0	0	2272.4990478112322
10	13	0	78	0	0	2274.1455244860826
10	13	1	22	0	0	2274.1455244860826
4	12	0	78	0	0	2275.6132378653047
4	12	1	22	0	0	2275.6132378653047
12	11	0	84	0	0	2276.417610279162
12	11	1	16	0	0	2276.417610279162
12	4	0	82	0	0	2276.4783460690032
12	4	1	18	0	0	2276.4783460690032
10	6	0	80	0	0	2278.98523446427
10	6	1	20	2	2	2278.98523446427
8	12	0	82	0	0	2279.0682845475094
8	12	1	18	0	0	2279.0682845475094
3	2	0	81	0	0	2281.1434411034365
3	2	1	19	0	0	2281.1434411034365
8	9	0	79	0	0	2282.413794194196
8	9	1	21	2	2	2282.413794194196
13	1	0	81	0	0	2283.8112065547252
13	1	1	19	0	0	2283.8112065547252
9	13	0	80	0	0	2284.8360529860824
9	13	1	20	1	1	2284.8360529860824
6	4	0	89	0	0	2285.4532534378086
6	4	1	11	1	1	2285.4532534378086
9	6	0	79	0	0	2286.794679610915
9	6	1	21	0	0	2286.794679610915
8	5	0	82	0	0	2286.8555577642733
8	5	1	18	4	4	2286.8555577642733
10	2	0	77	0	0	2287.0367067226935
10	2	1	23	0	0	2287.0367067226935
2	11	0	88	0	0	2293.8254885888255
2	11	1	12	1	1	2293.8254885888255
14	9	0	72	0	0	2296.761688229958
14	9	1	28	2	2	2296.761688229958
5	13	0	81	0	0	2304.890101062604
5	13	1	19	0	0	2304.890101062604
12	1	0	84	0	0	2306.497879701902
12	1	1	16	0	0	2306.497879701902
8	3	0	75	0	0	2309.2107811361634
8	3	1	25	0	0	2309.2107811361634
7	8	0	79	0	0	2309.46162711266
7	8	1	21	0	0	2309.46162711266
9	3	0	84	0	0	2313.238392625886
9	3	1	16	0	0	2313.238392625886
7	13	0	78	0	0	2318.966001931544
7	13	1	22	0	0	2318.966001931544
8	1	0	80	0	0	2324.724790588914
8	1	1	20	0	0	2324.724790588914
3	10	0	79	0	0	2326.410424231565
3	10	1	21	1	1	2326.410424231565
13	12	0	80	0	0	2329.9111837747273
13	12	1	20	0	0	2329.9111837747273
4	9	0	81	0	0	2340.2739292334563
4	9	1	19	0	0	2340.2739292334563
8	14	0	75	0	0	2341.257528280331
8	14	1	25	0	0	2341.257528280331
6	3	0	82	0	0	2341.9400778424206
6	3	1	18	0	0	2341.9400778424206
11	10	0	82	0	0	2348.52656870574
11	10	1	18	0	0	2348.52656870574
12	2	0	85	0	0	2360.370530993192
12	2	1	15	0	0	2360.370530993192
4	3	0	86	0	0	2378.37649160603
4	3	1	14	0	0	2378.37649160603
11	12	0	76	0	0	2383.924801669384
11	12	1	24	0	0	2383.924801669384
3	11	0	79	0	0	2385.204778429647
3	11	1	21	0	0	2385.204778429647
7	12	0	84	0	0	2394.6039738512372
7	12	1	16	0	0	2394.6039738512372
10	1	0	80	0	0	2395.0469322164868
10	1	1	20	0	0	2395.0469322164868
12	13	0	81	0	0	2403.4524383618837
12	13	1	19	0	0	2403.4524383618837
5	10	0	76	0	0	2421.2950743326905
5	10	1	24	0	0	2421.2950743326905
4	8	0	78	0	0	2427.0995265517204
4	8	1	22	0	0	2427.0995265517204
4	13	0	80	0	0	2429.4239636553016
4	13	1	20	1	1	2429.4239636553016
9	1	0	78	0	0	2433.731095076944
9	1	1	22	1	1	2433.731095076944
1	7	0	80	0	0	2434.7479559917574
1	7	1	20	0	0	2434.7479559917574
14	2	0	83	0	0	2455.2087674749937
14	2	1	17	0	0	2455.2087674749937
6	13	0	84	0	0	2461.3546895311306
6	13	1	16	0	0	2461.3546895311306
6	1	0	84	0	0	2487.6785067714804
6	1	1	16	0	0	2487.6785067714804
1	3	0	80	0	0	2497.0900327555487
1	3	1	20	0	0	2497.0900327555487
6	11	0	77	0	0	2507.1723254707736
6	11	1	23	0	0	2507.1723254707736
5	1	0	76	0	0	2525.7126138371373
5	1	1	24	0	0	2525.7126138371373
12	3	0	84	0	0	2529.9119165453526
12	3	1	16	0	0	2529.9119165453526
1	4	0	83	0	0	2531.4027010932837
1	4	1	17	0	0	2531.4027010932837
13	14	0	80	0	0	2535.1959101862817
13	14	1	20	0	0	2535.1959101862817
3	12	0	80	0	0	2549.5358178094984
3	12	1	20	0	0	2549.5358178094984
2	13	0	79	0	0	2561.7325270154483
2	13	1	21	0	0	2561.7325270154483
3	6	0	83	0	0	2565.1237129498745
3	6	1	17	0	0	2565.1237129498745
2	3	0	72	0	0	2567.833850327648
2	3	1	28	0	0	2567.833850327648
11	6	0	77	0	0	2579.853766370226
11	6	1	23	1	1	2579.853766370226
13	7	0	85	0	0	2582.6196581774357
13	7	1	15	0	0	2582.6196581774357
11	8	0	80	0	0	2587.5791163840927
11	8	1	20	0	0	2587.5791163840927
12	14	0	79	0	0	2590.9622434786957
12	14	1	21	0	0	2590.9622434786957
10	12	0	82	0	0	2592.852137400938
10	12	1	18	0	0	2592.852137400938
10	4	0	77	0	0	2595.2224017411086
10	4	1	23	0	0	2595.2224017411086
10	7	0	91	0	0	2596.744292747714
10	7	1	9	0	0	2596.744292747714
13	9	0	82	0	0	2601.9396811801644
13	9	1	18	0	0	2601.9396811801644
2	6	0	83	0	0	2606.6299174100886
2	6	1	17	0	0	2606.6299174100886
5	12	0	78	0	0	2615.528639863312
5	12	1	22	0	0	2615.528639863312
12	7	0	81	0	0	2617.645529027406
12	7	1	19	0	0	2617.645529027406
5	8	0	81	0	0	2620.565405316838
5	8	1	19	2	2	2620.565405316838
1	14	0	84	0	0	2620.8902909625754
1	14	1	16	0	0	2620.8902909625754
4	2	0	80	0	0	2622.7560086562853
4	2	1	20	0	0	2622.7560086562853
3	1	0	80	0	0	2623.2165952625664
3	1	1	20	0	0	2623.2165952625664
6	7	0	80	0	0	2623.6408804565654
6	7	1	20	3	3	2623.6408804565654
2	9	0	74	0	0	2631.654604823624
2	9	1	26	0	0	2631.654604823624
14	6	0	71	0	0	2633.1746700930703
14	6	1	29	0	0	2633.1746700930703
7	14	0	84	0	0	2637.4890898037825
7	14	1	16	1	1	2637.4890898037825
7	5	0	69	0	0	2638.168227640041
7	5	1	31	0	0	2638.168227640041
11	7	0	79	0	0	2638.493585404361
11	7	1	21	0	0	2638.493585404361
8	11	0	82	0	0	2641.382992330757
8	11	1	18	1	1	2641.382992330757
7	4	0	77	0	0	2641.499259854091
7	4	1	23	0	0	2641.499259854091
7	1	0	78	0	0	2643.548883782189
7	1	1	22	0	0	2643.548883782189
6	5	0	83	0	0	2644.696423924962
6	5	1	17	0	0	2644.696423924962
11	1	0	83	0	0	2653.4789270189367
11	1	1	17	0	0	2653.4789270189367
8	7	0	82	0	0	2653.578589207613
8	7	1	18	0	0	2653.578589207613
4	7	0	79	0	0	2655.3816037724055
4	7	1	21	0	0	2655.3816037724055
14	12	0	81	0	0	2655.6080874627933
14	12	1	19	0	0	2655.6080874627933
14	3	0	86	0	0	2655.631534697337
14	3	1	14	0	0	2655.631534697337
2	4	0	79	0	0	2656.1475876359577
2	4	1	21	0	0	2656.1475876359577
8	4	0	77	0	0	2656.4166716225445
8	4	1	23	0	0	2656.4166716225445
5	9	0	78	0	0	2657.5027673749228
5	9	1	22	0	0	2657.5027673749228
11	2	0	76	0	0	2659.7750719248015
11	2	1	24	1	1	2659.7750719248015
13	5	0	80	0	0	2664.334506397173
13	5	1	20	0	0	2664.334506397173
12	9	0	84	0	0	2664.4324522728825
12	9	1	16	0	0	2664.4324522728825
13	10	0	76	0	0	2665.9019932920287
13	10	1	24	0	0	2665.9019932920287
3	13	0	76	0	0	2666.527291772284
3	13	1	24	0	0	2666.527291772284
8	13	0	80	0	0	2669.2589042073055
8	13	1	20	0	0	2669.2589042073055
13	2	0	83	0	0	2669.4812281463114
13	2	1	17	0	0	2669.4812281463114
10	11	0	80	0	0	2671.1481312886262
10	11	1	20	0	0	2671.1481312886262
6	12	0	86	0	0	2673.372021157703
6	12	1	14	1	1	2673.372021157703
5	2	0	75	0	0	2674.3075030721566
5	2	1	25	0	0	2674.3075030721566
6	2	0	81	0	0	2675.358392771886
6	2	1	19	0	0	2675.358392771886
1	6	0	78	0	0	2676.0246931528172
1	6	1	22	0	0	2676.0246931528172
2	12	0	76	0	0	2676.595369565946
2	12	1	24	0	0	2676.595369565946
12	10	0	83	0	0	2678.513946734332
12	10	1	17	0	0	2678.513946734332
11	9	0	89	0	0	2678.9479328048087
11	9	1	11	0	0	2678.9479328048087
3	4	0	79	0	0	2679.5759240001776
3	4	1	21	0	0	2679.5759240001776
9	7	0	84	0	0	2680.920769046187
9	7	1	16	0	0	2680.920769046187
5	7	0	74	0	0	2681.3381886618595
5	7	1	26	0	0	2681.3381886618595
3	8	0	81	0	0	2683.020270115924
3	8	1	19	0	0	2683.020270115924
7	6	0	75	0	0	2690.5252387182945
7	6	1	25	1	1	2690.5252387182945
14	8	0	79	0	0	2694.9999674370047
14	8	1	21	0	0	2694.9999674370047
4	10	0	75	0	0	2696.831356860078
4	10	1	25	0	0	2696.831356860078
13	4	0	84	0	0	2697.142757179093
13	4	1	16	0	0	2697.142757179093
1	10	0	80	0	0	2702.1991324329592
1	10	1	20	0	0	2702.1991324329592
1	11	0	74	0	0	2704.853547068568
1	11	1	26	0	0	2704.853547068568
9	8	0	76	0	0	2705.21764487111
9	8	1	24	0	0	2705.21764487111
9	11	0	81	0	0	2705.57340277222
9	11	1	19	0	0	2705.57340277222
7	11	0	73	0	0	2709.1731842546915
7	11	1	27	0	0	2709.1731842546915
1	12	0	74	0	0	2709.397878158304
1	12	1	26	0	0	2709.397878158304
4	1	0	87	0	0	2714.629113491942
4	1	1	13	0	0	2714.629113491942
14	1	0	71	0	0	2716.4850249032224
14	1	1	29	0	0	2716.4850249032224
1	5	0	85	0	0	2716.6492169513767
1	5	1	15	0	0	2716.6492169513767
10	8	0	87	0	0	2718.1204137591853
10	8	1	13	0	0	2718.1204137591853
9	14	0	76	0	0	2718.1435722858737
9	14	1	24	3	3	2718.1435722858737
13	11	0	87	0	0	2719.5051344210833
13	11	1	13	0	0	2719.5051344210833
4	14	0	77	0	0	2722.5482392029203
4	14	1	23	0	0	2722.5482392029203
5	14	0	81	0	0	2723.0657054883827
5	14	1	19	1	1	2723.0657054883827
3	7	0	76	0	0	2723.5128232831394
3	7	1	24	0	0	2723.5128232831394
3	14	0	69	0	0	2727.6052099354515
3	14	1	31	0	0	2727.6052099354515
12	8	0	76	0	0	2728.5924609221042
12	8	1	24	0	0	2728.5924609221042
3	5	0	80	0	0	2728.8150861648423
3	5	1	20	0	0	2728.8150861648423
1	9	0	81	0	0	2730.050303207085
1	9	1	19	0	0	2730.050303207085
2	8	0	77	0	0	2730.246321684194
2	8	1	23	0	0	2730.246321684194
9	5	0	78	0	0	2731.2063475031214
9	5	1	22	0	0	2731.2063475031214
9	2	0	80	0	0	2732.355029766883
9	2	1	20	0	0	2732.355029766883
14	10	0	86	0	0	2734.347257116847
14	10	1	14	0	0	2734.347257116847
11	5	0	85	0	0	2737.3741694080936
11	5	1	15	0	0	2737.3741694080936
6	9	0	80	0	0	2739.0338679400525
6	9	1	20	0	0	2739.0338679400525
10	14	0	83	0	0	2739.2695959215157
10	14	1	17	0	0	2739.2695959215157
6	10	0	81	0	0	2739.4536080799157
6	10	1	19	0	0	2739.4536080799157
7	3	0	86	0	0	2739.7830401296624
7	3	1	14	0	0	2739.7830401296624
5	3	0	82	0	0	2743.2920425537773
5	3	1	18	0	0	2743.2920425537773
10	5	0	78	0	0	2746.3695417993504
10	5	1	22	0	0	2746.3695417993504
9	4	0	84	0	0	2751.647014470666
9	4	1	16	0	0	2751.647014470666
13	8	0	86	0	0	2751.7442797409553
13	8	1	14	0	0	2751.7442797409553
14	4	0	77	0	0	2752.5127768085345
14	4	1	23	0	0	2752.5127768085345
4	6	0	76	0	0	2753.369137674979
4	6	1	24	2	2	2753.369137674979
11	4	0	71	0	0	2756.8299903262023
11	4	1	29	1	1	2756.8299903262023
10	3	0	81	0	0	2757.193947162871
10	3	1	19	0	0	2757.193947162871
2	7	0	82	0	0	2759.3816456426584
2	7	1	18	0	0	2759.3816456426584
13	6	0	87	0	0	2760.0557740558443
13	6	1	13	0	0	2760.0557740558443
10	2	0	77	0	0	2760.8810226689347
10	2	1	23	0	0	2760.8810226689347
14	11	0	78	0	0	2765.688545237554
14	11	1	22	1	1	2765.688545237554
2	10	0	84	0	0	2766.492572561673
2	10	1	16	0	0	2766.492572561673
1	2	0	83	0	0	2767.9977955827158
1	2	1	17	0	0	2767.9977955827158
2	5	0	77	0	0	2769.8626358840247
2	5	1	23	0	0	2769.8626358840247
7	9	0	79	0	0	2772.094888698891
7	9	1	21	0	0	2772.094888698891
3	10	0	73	0	0	2773.720433972061
3	10	1	27	0	0	2773.720433972061
10	13	0	71	0	0	2775.4290739647586
10	13	1	29	0	0	2775.4290739647586
8	2	0	83	0	0	2775.5331318559897
8	2	1	17	0	0	2775.5331318559897
12	4	0	79	0	0	2776.065359613731
12	4	1	21	0	0	2776.065359613731
11	3	0	78	0	0	2778.804968891857
11	3	1	22	0	0	2778.804968891857
5	4	0	83	0	0	2779.1943015617085
5	4	1	17	0	0	2779.1943015617085
1	8	0	82	0	0	2779.746664350078
1	8	1	18	1	1	2779.746664350078
9	12	0	75	0	0	2780.3888602524166
9	12	1	25	0	0	2780.3888602524166
14	5	0	71	0	0	2783.988325717526
14	5	1	29	1	1	2783.988325717526
7	10	0	81	0	0	2784.0600006719737
7	10	1	19	0	0	2784.0600006719737
4	5	0	83	0	0	2785.545124166007
4	5	1	17	0	0	2785.545124166007
3	2	0	76	0	0	2788.6035812399505
3	2	1	24	0	0	2788.6035812399505
8	9	0	81	0	0	2788.740449080505
8	9	1	19	1	1	2788.740449080505
3	9	0	82	0	0	2789.324111186899
3	9	1	18	0	0	2789.324111186899
6	8	0	76	0	0	2791.809949166936
6	8	1	24	0	0	2791.809949166936
8	6	0	76	0	0	2792.8977869407336
8	6	1	24	0	0	2792.8977869407336
14	13	0	87	0	0	2794.424746074124
14	13	1	13	0	0	2794.424746074124
7	2	0	78	0	0	2796.3082788305046
7	2	1	22	1	1	2796.3082788305046
9	13	0	76	0	0	2797.752947599188
9	13	1	24	0	0	2797.752947599188
13	1	0	90	0	0	2797.9010261230824
13	1	1	10	0	0	2797.9010261230824
6	14	0	75	0	0	2800.2954798210067
6	14	1	25	0	0	2800.2954798210067
7	13	0	82	0	0	2800.9791413863572
7	13	1	18	0	0	2800.9791413863572
2	1	0	82	0	0	2802.152937841479
2	1	1	18	0	0	2802.152937841479
10	9	0	72	0	0	2803.193209667234
10	9	1	28	0	0	2803.193209667234
13	3	0	85	0	0	2804.4747951024924
13	3	1	15	0	0	2804.4747951024924
12	1	0	85	0	0	2806.502410992667
12	1	1	15	0	0	2806.502410992667
8	12	0	76	0	0	2807.0495616221338
8	12	1	24	0	0	2807.0495616221338
4	12	0	74	0	0	2808.7609378639013
4	12	1	26	0	0	2808.7609378639013
8	10	0	81	0	0	2811.4810450432046
8	10	1	19	2	2	2811.4810450432046
9	6	0	76	0	0	2816.2256511524247
9	6	1	24	0	0	2816.2256511524247
7	8	0	80	0	0	2817.337805112368
7	8	1	20	0	0	2817.337805112368
12	5	0	79	0	0	2817.3662444611764
12	5	1	21	0	0	2817.3662444611764
1	13	0	80	0	0	2818.6504841896162
1	13	1	20	0	0	2818.6504841896162
11	14	0	88	0	0	2820.4660385823427
11	14	1	12	0	0	2820.4660385823427
12	11	0	85	0	0	2823.0225424978153
12	11	1	15	0	0	2823.0225424978153
4	9	0	79	0	0	2823.580065973015
4	9	1	21	0	0	2823.580065973015
2	14	0	85	0	0	2826.63477857342
2	14	1	15	0	0	2826.63477857342
4	11	0	77	0	0	2829.6756970686747
4	11	1	23	0	0	2829.6756970686747
5	6	0	79	0	0	2830.569085461656
5	6	1	21	0	0	2830.569085461656
2	11	0	76	0	0	2831.1762291204104
2	11	1	24	0	0	2831.1762291204104
8	5	0	85	0	0	2845.9741237571907
8	5	1	15	0	0	2845.9741237571907
11	13	0	78	0	0	2849.6512634794617
11	13	1	22	0	0	2849.6512634794617
8	3	0	72	0	0	2849.818336714726
8	3	1	28	0	0	2849.818336714726
13	12	0	80	0	0	2855.293625737411
13	12	1	20	0	0	2855.293625737411
7	12	0	75	0	0	2863.050580741158
7	12	1	25	0	0	2863.050580741158
9	10	0	74	0	0	2863.141219028003
9	10	1	26	0	0	2863.141219028003
6	4	0	81	0	0	2875.57656102895
6	4	1	19	0	0	2875.57656102895
10	6	0	84	0	0	2876.7697301619005
10	6	1	16	0	0	2876.7697301619005
5	11	0	85	0	0	2879.903388066368
5	11	1	15	0	0	2879.903388066368
14	7	0	70	0	0	2882.5776467579217
14	7	1	30	1	1	2882.5776467579217
12	2	0	81	0	0	2888.246553586526
12	2	1	19	0	0	2888.246553586526
8	1	0	82	0	0	2891.6113404723264
8	1	1	18	0	0	2891.6113404723264
12	6	0	82	0	0	2892.9577785851056
12	6	1	18	0	0	2892.9577785851056
4	3	0	74	0	0	2898.83542370257
4	3	1	26	0	0	2898.83542370257
11	10	0	77	0	0	2904.1336996910272
11	10	1	23	0	0	2904.1336996910272
6	3	0	72	0	0	2905.5949914989537
6	3	1	28	0	0	2905.5949914989537
1	7	0	78	0	0	2915.85597520964
1	7	1	22	0	0	2915.85597520964
10	1	0	82	0	0	2918.587374395511
10	1	1	18	0	0	2918.587374395511
3	11	0	76	0	0	2923.863007340558
3	11	1	24	1	1	2923.863007340558
8	14	0	82	0	0	2946.6311274462605
8	14	1	18	0	0	2946.6311274462605
5	13	0	80	0	0	2947.2075518201195
5	13	1	20	0	0	2947.2075518201195
9	1	0	85	0	0	2947.3259731736366
9	1	1	15	0	0	2947.3259731736366
9	3	0	79	0	0	2948.4926644429484
9	3	1	21	3	3	2948.4926644429484
4	8	0	76	0	0	2948.9483641345214
4	8	1	24	0	0	2948.9483641345214
11	12	0	85	0	0	2952.311706610998
11	12	1	15	0	0	2952.311706610998
4	13	0	83	0	0	2953.6779718294897
4	13	1	17	0	0	2953.6779718294897
14	9	0	86	1	1	2974.8021761801688
14	9	1	14	3	3	2974.8021761801688
12	13	0	81	0	0	2981.658676473721
12	13	1	19	0	0	2981.658676473721
