03-10-2015 12-56-59
Fiber utilization

Fiber	Requests	SimTime	Utilization(%)
6 8	1000	1164.012861221037	0.38	0.38
12 5	1000	1164.012861221037	0.1	0.1
12 4	1000	1164.012861221037	0.17	0.17
8 6	1000	1164.012861221037	0.34	0.34
6 11	1000	1164.012861221037	0.27	0.27
5 11	1000	1164.012861221037	0.18	0.18
11 5	1000	1164.012861221037	0.24	0.24
5 12	1000	1164.012861221037	0.17	0.17
13 7	1000	1164.012861221037	0.32	0.32
10 11	1000	1205.3793547032403	0.11	0.11
11 9	1000	1205.3793547032403	0.23	0.23
2 12	1000	1205.3793547032403	0.06	0.06
14 1	1000	1205.3793547032403	0.11	0.11
13 1	1000	1205.3793547032403	0.3	0.3
1 14	1000	1205.3793547032403	0.39	0.39
11 10	1000	1205.3793547032403	0.06	0.06
1 13	1000	1205.3793547032403	0.2	0.2
2 1	1000	1205.3793547032403	0.17	0.17
1 2	1000	1205.3793547032403	0.06	0.06
9 11	1000	1205.3793547032403	0.31	0.31
3 13	1000	1205.3793547032403	0.28	0.28
12 3	1000	1205.3793547032403	0.1	0.1
8 3	1000	1205.3793547032403	0.14	0.14
3 12	1000	1205.3793547032403	0.36	0.36
3 8	1000	1205.3793547032403	0.12	0.12
14 2	1000	1205.3793547032403	0.06	0.06
12 2	1000	1205.3793547032403	0.33	0.33
2 14	1000	1205.3793547032403	0.14	0.14
9 4	1000	1205.3793547032403	0.17	0.17
13 3	1000	1205.3793547032403	0.18	0.18
4 9	1000	1205.3793547032403	0.13	0.13
4 12	1000	1205.3793547032403	0.19	0.19
10 4	1000	1205.3793547032403	0.12	0.12
4 10	1000	1205.3793547032403	0.16	0.16
9 7	1000	1205.3793547032403	0.3	0.3
7 10	1000	1205.3793547032403	0.19	0.19
10 7	1000	1205.3793547032403	0.05	0.05
7 13	1000	1205.3793547032403	0.3	0.3
6 14	1000	1205.3793547032403	0.21	0.21
11 6	1000	1205.3793547032403	0.44	0.44
7 9	1000	1205.3793547032403	0.18	0.18
14 6	1000	1205.3793547032403	0.39	0.39
6 8	1000	1205.3793547032403	0.24	0.24
12 5	1000	1205.3793547032403	0.25	0.25
12 4	1000	1205.3793547032403	0.1	0.1
8 6	1000	1205.3793547032403	0.08	0.08
6 11	1000	1205.3793547032403	0.27	0.27
5 11	1000	1205.3793547032403	0.2	0.2
11 5	1000	1205.3793547032403	0.18	0.18
5 12	1000	1205.3793547032403	0.06	0.06
13 7	1000	1205.3793547032403	0.29	0.29
10 11	1000	1246.0982131754713	0.22	0.22
11 9	1000	1246.0982131754713	0.31	0.31
2 12	1000	1246.0982131754713	0.21	0.21
14 1	1000	1246.0982131754713	0.1	0.1
13 1	1000	1246.0982131754713	0.22	0.22
1 14	1000	1246.0982131754713	0.09	0.09
11 10	1000	1246.0982131754713	0.04	0.04
1 13	1000	1246.0982131754713	0.29	0.29
2 1	1000	1246.0982131754713	0.15	0.15
1 2	1000	1246.0982131754713	0.1	0.1
9 11	1000	1246.0982131754713	0.16	0.16
3 13	1000	1246.0982131754713	0.16	0.16
12 3	1000	1246.0982131754713	0.3	0.3
8 3	1000	1246.0982131754713	0.31	0.31
3 12	1000	1246.0982131754713	0.35	0.35
3 8	1000	1246.0982131754713	0.14	0.14
14 2	1000	1246.0982131754713	0.06	0.06
12 2	1000	1246.0982131754713	0.48	0.48
2 14	1000	1246.0982131754713	0.3	0.3
9 4	1000	1246.0982131754713	0.09	0.09
13 3	1000	1246.0982131754713	0.32	0.32
4 9	1000	1246.0982131754713	0.17	0.17
4 12	1000	1246.0982131754713	0.33	0.33
10 4	1000	1246.0982131754713	0.14	0.14
4 10	1000	1246.0982131754713	0.03	0.03
9 7	1000	1246.0982131754713	0.36	0.36
7 10	1000	1246.0982131754713	0.15	0.15
10 7	1000	1246.0982131754713	0.08	0.08
7 13	1000	1246.0982131754713	0.33	0.33
6 14	1000	1246.0982131754713	0.14	0.14
11 6	1000	1246.0982131754713	0.36	0.36
7 9	1000	1246.0982131754713	0.21	0.21
14 6	1000	1246.0982131754713	0.25	0.25
6 8	1000	1246.0982131754713	0.21	0.21
12 5	1000	1246.0982131754713	0.18	0.18
12 4	1000	1246.0982131754713	0.19	0.19
8 6	1000	1246.0982131754713	0.23	0.23
6 11	1000	1246.0982131754713	0.46	0.46
5 11	1000	1246.0982131754713	0.13	0.13
11 5	1000	1246.0982131754713	0.21	0.21
5 12	1000	1246.0982131754713	0.23	0.23
13 7	1000	1246.0982131754713	0.28	0.28
10 11	1000	1287.2820705288532	0.21	0.21
11 9	1000	1287.2820705288532	0.19	0.19
2 12	1000	1287.2820705288532	0.26	0.26
14 1	1000	1287.2820705288532	0.08	0.08
13 1	1000	1287.2820705288532	0.24	0.24
1 14	1000	1287.2820705288532	0.1	0.1
11 10	1000	1287.2820705288532	0.14	0.14
1 13	1000	1287.2820705288532	0.13	0.13
2 1	1000	1287.2820705288532	0.1	0.1
1 2	1000	1287.2820705288532	0.12	0.12
9 11	1000	1287.2820705288532	0.22	0.22
3 13	1000	1287.2820705288532	0.2	0.2
12 3	1000	1287.2820705288532	0.2	0.2
8 3	1000	1287.2820705288532	0.1	0.1
3 12	1000	1287.2820705288532	0.13	0.13
3 8	1000	1287.2820705288532	0.25	0.25
14 2	1000	1287.2820705288532	0.12	0.12
12 2	1000	1287.2820705288532	0.17	0.17
2 14	1000	1287.2820705288532	0.12	0.12
9 4	1000	1287.2820705288532	0.12	0.12
13 3	1000	1287.2820705288532	0.28	0.28
4 9	1000	1287.2820705288532	0.27	0.27
4 12	1000	1287.2820705288532	0.13	0.13
10 4	1000	1287.2820705288532	0.08	0.08
4 10	1000	1287.2820705288532	0.08	0.08
9 7	1000	1287.2820705288532	0.27	0.27
7 10	1000	1287.2820705288532	0.04	0.04
10 7	1000	1287.2820705288532	0.08	0.08
7 13	1000	1287.2820705288532	0.38	0.38
6 14	1000	1287.2820705288532	0.23	0.23
11 6	1000	1287.2820705288532	0.32	0.32
7 9	1000	1287.2820705288532	0.2	0.2
14 6	1000	1287.2820705288532	0.23	0.23
6 8	1000	1287.2820705288532	0.2	0.2
12 5	1000	1287.2820705288532	0.11	0.11
12 4	1000	1287.2820705288532	0.43	0.43
8 6	1000	1287.2820705288532	0.23	0.23
6 11	1000	1287.2820705288532	0.27	0.27
5 11	1000	1287.2820705288532	0.2	0.2
11 5	1000	1287.2820705288532	0.21	0.21
5 12	1000	1287.2820705288532	0.15	0.15
13 7	1000	1287.2820705288532	0.2	0.2
10 11	1000	1328.465783108129	0.05	0.05
11 9	1000	1328.465783108129	0.18	0.18
2 12	1000	1328.465783108129	0.16	0.16
14 1	1000	1328.465783108129	0.22	0.22
13 1	1000	1328.465783108129	0.14	0.14
1 14	1000	1328.465783108129	0.11	0.11
11 10	1000	1328.465783108129	0.15	0.15
1 13	1000	1328.465783108129	0.25	0.25
2 1	1000	1328.465783108129	0.1	0.1
1 2	1000	1328.465783108129	0.15	0.15
9 11	1000	1328.465783108129	0.39	0.39
3 13	1000	1328.465783108129	0.21	0.21
12 3	1000	1328.465783108129	0.34	0.34
8 3	1000	1328.465783108129	0.29	0.29
3 12	1000	1328.465783108129	0.2	0.2
3 8	1000	1328.465783108129	0.38	0.38
14 2	1000	1328.465783108129	0.04	0.04
12 2	1000	1328.465783108129	0.29	0.29
2 14	1000	1328.465783108129	0.16	0.16
9 4	1000	1328.465783108129	0.14	0.14
13 3	1000	1328.465783108129	0.28	0.28
4 9	1000	1328.465783108129	0.24	0.24
4 12	1000	1328.465783108129	0.47	0.47
10 4	1000	1328.465783108129	0.12	0.12
4 10	1000	1328.465783108129	0.14	0.14
9 7	1000	1328.465783108129	0.15	0.15
7 10	1000	1328.465783108129	0.06	0.06
10 7	1000	1328.465783108129	0.05	0.05
7 13	1000	1328.465783108129	0.17	0.17
6 14	1000	1328.465783108129	0.24	0.24
11 6	1000	1328.465783108129	0.55	0.55
7 9	1000	1328.465783108129	0.15	0.15
14 6	1000	1328.465783108129	0.25	0.25
6 8	1000	1328.465783108129	0.41	0.41
12 5	1000	1328.465783108129	0.2	0.2
12 4	1000	1328.465783108129	0.21	0.21
8 6	1000	1328.465783108129	0.46	0.46
6 11	1000	1328.465783108129	0.44	0.44
5 11	1000	1328.465783108129	0.21	0.21
11 5	1000	1328.465783108129	0.27	0.27
5 12	1000	1328.465783108129	0.14	0.14
13 7	1000	1328.465783108129	0.2	0.2
10 11	1000	1367.9130114875386	0.08	0.08
11 9	1000	1367.9130114875386	0.2	0.2
2 12	1000	1367.9130114875386	0.31	0.31
14 1	1000	1367.9130114875386	0.17	0.17
13 1	1000	1367.9130114875386	0.41	0.41
1 14	1000	1367.9130114875386	0.14	0.14
11 10	1000	1367.9130114875386	0.11	0.11
1 13	1000	1367.9130114875386	0.28	0.28
2 1	1000	1367.9130114875386	0.12	0.12
1 2	1000	1367.9130114875386	0.11	0.11
9 11	1000	1367.9130114875386	0.24	0.24
3 13	1000	1367.9130114875386	0.17	0.17
12 3	1000	1367.9130114875386	0.23	0.23
8 3	1000	1367.9130114875386	0.23	0.23
3 12	1000	1367.9130114875386	0.25	0.25
3 8	1000	1367.9130114875386	0.15	0.15
14 2	1000	1367.9130114875386	0.18	0.18
12 2	1000	1367.9130114875386	0.21	0.21
2 14	1000	1367.9130114875386	0.07	0.07
9 4	1000	1367.9130114875386	0.15	0.15
13 3	1000	1367.9130114875386	0.33	0.33
4 9	1000	1367.9130114875386	0.29	0.29
4 12	1000	1367.9130114875386	0.19	0.19
10 4	1000	1367.9130114875386	0.02	0.02
4 10	1000	1367.9130114875386	0.08	0.08
9 7	1000	1367.9130114875386	0.39	0.39
7 10	1000	1367.9130114875386	0.1	0.1
10 7	1000	1367.9130114875386	0.18	0.18
7 13	1000	1367.9130114875386	0.53	0.53
6 14	1000	1367.9130114875386	0.3	0.3
11 6	1000	1367.9130114875386	0.41	0.41
7 9	1000	1367.9130114875386	0.3	0.3
14 6	1000	1367.9130114875386	0.17	0.17
6 8	1000	1367.9130114875386	0.17	0.17
12 5	1000	1367.9130114875386	0.15	0.15
12 4	1000	1367.9130114875386	0.3	0.3
8 6	1000	1367.9130114875386	0.21	0.21
6 11	1000	1367.9130114875386	0.39	0.39
5 11	1000	1367.9130114875386	0.15	0.15
11 5	1000	1367.9130114875386	0.12	0.12
5 12	1000	1367.9130114875386	0.17	0.17
13 7	1000	1367.9130114875386	0.31	0.31
10 11	1000	1408.63015373897	0.07	0.07
11 9	1000	1408.63015373897	0.2	0.2
2 12	1000	1408.63015373897	0.1	0.1
14 1	1000	1408.63015373897	0.17	0.17
13 1	1000	1408.63015373897	0.19	0.19
1 14	1000	1408.63015373897	0.12	0.12
11 10	1000	1408.63015373897	0.19	0.19
1 13	1000	1408.63015373897	0.24	0.24
2 1	1000	1408.63015373897	0.06	0.06
1 2	1000	1408.63015373897	0.02	0.02
9 11	1000	1408.63015373897	0.36	0.36
3 13	1000	1408.63015373897	0.21	0.21
12 3	1000	1408.63015373897	0.14	0.14
8 3	1000	1408.63015373897	0.13	0.13
3 12	1000	1408.63015373897	0.1	0.1
3 8	1000	1408.63015373897	0.18	0.18
14 2	1000	1408.63015373897	0.1	0.1
12 2	1000	1408.63015373897	0.11	0.11
2 14	1000	1408.63015373897	0.06	0.06
9 4	1000	1408.63015373897	0.17	0.17
13 3	1000	1408.63015373897	0.25	0.25
4 9	1000	1408.63015373897	0.26	0.26
4 12	1000	1408.63015373897	0.14	0.14
10 4	1000	1408.63015373897	0.0	0.0
4 10	1000	1408.63015373897	0.16	0.16
9 7	1000	1408.63015373897	0.29	0.29
7 10	1000	1408.63015373897	0.05	0.05
10 7	1000	1408.63015373897	0.06	0.06
7 13	1000	1408.63015373897	0.32	0.32
6 14	1000	1408.63015373897	0.2	0.2
11 6	1000	1408.63015373897	0.34	0.34
7 9	1000	1408.63015373897	0.29	0.29
14 6	1000	1408.63015373897	0.19	0.19
6 8	1000	1408.63015373897	0.16	0.16
12 5	1000	1408.63015373897	0.05	0.05
12 4	1000	1408.63015373897	0.2	0.2
8 6	1000	1408.63015373897	0.16	0.16
6 11	1000	1408.63015373897	0.44	0.44
5 11	1000	1408.63015373897	0.14	0.14
11 5	1000	1408.63015373897	0.37	0.37
5 12	1000	1408.63015373897	0.25	0.25
13 7	1000	1408.63015373897	0.31	0.31
10 11	1000	1451.5494947380428	0.07	0.07
11 9	1000	1451.5494947380428	0.41	0.41
2 12	1000	1451.5494947380428	0.31	0.31
14 1	1000	1451.5494947380428	0.17	0.17
13 1	1000	1451.5494947380428	0.22	0.22
1 14	1000	1451.5494947380428	0.15	0.15
11 10	1000	1451.5494947380428	0.12	0.12
1 13	1000	1451.5494947380428	0.15	0.15
2 1	1000	1451.5494947380428	0.11	0.11
1 2	1000	1451.5494947380428	0.23	0.23
9 11	1000	1451.5494947380428	0.14	0.14
3 13	1000	1451.5494947380428	0.26	0.26
12 3	1000	1451.5494947380428	0.33	0.33
8 3	1000	1451.5494947380428	0.16	0.16
3 12	1000	1451.5494947380428	0.09	0.09
3 8	1000	1451.5494947380428	0.12	0.12
14 2	1000	1451.5494947380428	0.16	0.16
12 2	1000	1451.5494947380428	0.24	0.24
2 14	1000	1451.5494947380428	0.18	0.18
9 4	1000	1451.5494947380428	0.17	0.17
13 3	1000	1451.5494947380428	0.11	0.11
4 9	1000	1451.5494947380428	0.19	0.19
4 12	1000	1451.5494947380428	0.19	0.19
10 4	1000	1451.5494947380428	0.16	0.16
4 10	1000	1451.5494947380428	0.13	0.13
9 7	1000	1451.5494947380428	0.24	0.24
7 10	1000	1451.5494947380428	0.12	0.12
10 7	1000	1451.5494947380428	0.08	0.08
7 13	1000	1451.5494947380428	0.18	0.18
6 14	1000	1451.5494947380428	0.28	0.28
11 6	1000	1451.5494947380428	0.37	0.37
7 9	1000	1451.5494947380428	0.11	0.11
14 6	1000	1451.5494947380428	0.4	0.4
6 8	1000	1451.5494947380428	0.25	0.25
12 5	1000	1451.5494947380428	0.21	0.21
12 4	1000	1451.5494947380428	0.28	0.28
8 6	1000	1451.5494947380428	0.17	0.17
6 11	1000	1451.5494947380428	0.43	0.43
5 11	1000	1451.5494947380428	0.22	0.22
11 5	1000	1451.5494947380428	0.13	0.13
5 12	1000	1451.5494947380428	0.26	0.26
13 7	1000	1451.5494947380428	0.18	0.18
10 11	1000	1490.1567409352576	0.1	0.1
11 9	1000	1490.1567409352576	0.16	0.16
2 12	1000	1490.1567409352576	0.39	0.39
14 1	1000	1490.1567409352576	0.17	0.17
13 1	1000	1490.1567409352576	0.04	0.04
1 14	1000	1490.1567409352576	0.07	0.07
11 10	1000	1490.1567409352576	0.2	0.2
1 13	1000	1490.1567409352576	0.32	0.32
2 1	1000	1490.1567409352576	0.18	0.18
1 2	1000	1490.1567409352576	0.18	0.18
9 11	1000	1490.1567409352576	0.28	0.28
3 13	1000	1490.1567409352576	0.21	0.21
12 3	1000	1490.1567409352576	0.23	0.23
8 3	1000	1490.1567409352576	0.24	0.24
3 12	1000	1490.1567409352576	0.22	0.22
3 8	1000	1490.1567409352576	0.31	0.31
14 2	1000	1490.1567409352576	0.12	0.12
12 2	1000	1490.1567409352576	0.35	0.35
2 14	1000	1490.1567409352576	0.22	0.22
9 4	1000	1490.1567409352576	0.2	0.2
13 3	1000	1490.1567409352576	0.17	0.17
4 9	1000	1490.1567409352576	0.06	0.06
4 12	1000	1490.1567409352576	0.4	0.4
10 4	1000	1490.1567409352576	0.17	0.17
4 10	1000	1490.1567409352576	0.05	0.05
9 7	1000	1490.1567409352576	0.1	0.1
7 10	1000	1490.1567409352576	0.11	0.11
10 7	1000	1490.1567409352576	0.07	0.07
7 13	1000	1490.1567409352576	0.15	0.15
6 14	1000	1490.1567409352576	0.34	0.34
11 6	1000	1490.1567409352576	0.41	0.41
7 9	1000	1490.1567409352576	0.23	0.23
14 6	1000	1490.1567409352576	0.33	0.33
6 8	1000	1490.1567409352576	0.3	0.3
12 5	1000	1490.1567409352576	0.26	0.26
12 4	1000	1490.1567409352576	0.2	0.2
8 6	1000	1490.1567409352576	0.38	0.38
6 11	1000	1490.1567409352576	0.43	0.43
5 11	1000	1490.1567409352576	0.2	0.2
11 5	1000	1490.1567409352576	0.12	0.12
5 12	1000	1490.1567409352576	0.12	0.12
13 7	1000	1490.1567409352576	0.35	0.35
10 11	1000	1529.877399715592	0.19	0.19
11 9	1000	1529.877399715592	0.25	0.25
2 12	1000	1529.877399715592	0.26	0.26
14 1	1000	1529.877399715592	0.06	0.06
13 1	1000	1529.877399715592	0.24	0.24
1 14	1000	1529.877399715592	0.16	0.16
11 10	1000	1529.877399715592	0.09	0.09
1 13	1000	1529.877399715592	0.15	0.15
2 1	1000	1529.877399715592	0.08	0.08
1 2	1000	1529.877399715592	0.29	0.29
9 11	1000	1529.877399715592	0.3	0.3
3 13	1000	1529.877399715592	0.1	0.1
12 3	1000	1529.877399715592	0.15	0.15
8 3	1000	1529.877399715592	0.15	0.15
3 12	1000	1529.877399715592	0.17	0.17
3 8	1000	1529.877399715592	0.17	0.17
14 2	1000	1529.877399715592	0.17	0.17
12 2	1000	1529.877399715592	0.22	0.22
2 14	1000	1529.877399715592	0.07	0.07
9 4	1000	1529.877399715592	0.26	0.26
13 3	1000	1529.877399715592	0.22	0.22
4 9	1000	1529.877399715592	0.27	0.27
4 12	1000	1529.877399715592	0.32	0.32
10 4	1000	1529.877399715592	0.09	0.09
4 10	1000	1529.877399715592	0.09	0.09
9 7	1000	1529.877399715592	0.26	0.26
7 10	1000	1529.877399715592	0.05	0.05
10 7	1000	1529.877399715592	0.15	0.15
7 13	1000	1529.877399715592	0.39	0.39
6 14	1000	1529.877399715592	0.19	0.19
11 6	1000	1529.877399715592	0.44	0.44
7 9	1000	1529.877399715592	0.21	0.21
14 6	1000	1529.877399715592	0.21	0.21
6 8	1000	1529.877399715592	0.2	0.2
12 5	1000	1529.877399715592	0.2	0.2
12 4	1000	1529.877399715592	0.3	0.3
8 6	1000	1529.877399715592	0.25	0.25
6 11	1000	1529.877399715592	0.42	0.42
5 11	1000	1529.877399715592	0.18	0.18
11 5	1000	1529.877399715592	0.2	0.2
5 12	1000	1529.877399715592	0.13	0.13
13 7	1000	1529.877399715592	0.28	0.28
10 11	1000	1571.757281168527	0.17	0.17
11 9	1000	1571.757281168527	0.22	0.22
2 12	1000	1571.757281168527	0.27	0.27
14 1	1000	1571.757281168527	0.06	0.06
13 1	1000	1571.757281168527	0.19	0.19
1 14	1000	1571.757281168527	0.1	0.1
11 10	1000	1571.757281168527	0.03	0.03
1 13	1000	1571.757281168527	0.15	0.15
2 1	1000	1571.757281168527	0.15	0.15
1 2	1000	1571.757281168527	0.07	0.07
9 11	1000	1571.757281168527	0.17	0.17
3 13	1000	1571.757281168527	0.24	0.24
12 3	1000	1571.757281168527	0.39	0.39
8 3	1000	1571.757281168527	0.37	0.37
3 12	1000	1571.757281168527	0.32	0.32
3 8	1000	1571.757281168527	0.35	0.35
14 2	1000	1571.757281168527	0.14	0.14
12 2	1000	1571.757281168527	0.27	0.27
2 14	1000	1571.757281168527	0.1	0.1
9 4	1000	1571.757281168527	0.08	0.08
13 3	1000	1571.757281168527	0.3	0.3
4 9	1000	1571.757281168527	0.12	0.12
4 12	1000	1571.757281168527	0.35	0.35
10 4	1000	1571.757281168527	0.09	0.09
4 10	1000	1571.757281168527	0.08	0.08
9 7	1000	1571.757281168527	0.29	0.29
7 10	1000	1571.757281168527	0.09	0.09
10 7	1000	1571.757281168527	0.05	0.05
7 13	1000	1571.757281168527	0.33	0.33
6 14	1000	1571.757281168527	0.18	0.18
11 6	1000	1571.757281168527	0.35	0.35
7 9	1000	1571.757281168527	0.24	0.24
14 6	1000	1571.757281168527	0.33	0.33
6 8	1000	1571.757281168527	0.31	0.31
12 5	1000	1571.757281168527	0.09	0.09
12 4	1000	1571.757281168527	0.32	0.32
8 6	1000	1571.757281168527	0.11	0.11
6 11	1000	1571.757281168527	0.32	0.32
5 11	1000	1571.757281168527	0.16	0.16
11 5	1000	1571.757281168527	0.21	0.21
5 12	1000	1571.757281168527	0.19	0.19
13 7	1000	1571.757281168527	0.26	0.26
10 11	1000	1612.6322549947834	0.14	0.14
11 9	1000	1612.6322549947834	0.41	0.41
2 12	1000	1612.6322549947834	0.29	0.29
14 1	1000	1612.6322549947834	0.18	0.18
13 1	1000	1612.6322549947834	0.24	0.24
1 14	1000	1612.6322549947834	0.26	0.26
11 10	1000	1612.6322549947834	0.1	0.1
1 13	1000	1612.6322549947834	0.17	0.17
2 1	1000	1612.6322549947834	0.16	0.16
1 2	1000	1612.6322549947834	0.06	0.06
9 11	1000	1612.6322549947834	0.24	0.24
3 13	1000	1612.6322549947834	0.16	0.16
12 3	1000	1612.6322549947834	0.16	0.16
8 3	1000	1612.6322549947834	0.36	0.36
3 12	1000	1612.6322549947834	0.23	0.23
3 8	1000	1612.6322549947834	0.19	0.19
14 2	1000	1612.6322549947834	0.19	0.19
12 2	1000	1612.6322549947834	0.31	0.31
2 14	1000	1612.6322549947834	0.14	0.14
9 4	1000	1612.6322549947834	0.15	0.15
13 3	1000	1612.6322549947834	0.19	0.19
4 9	1000	1612.6322549947834	0.15	0.15
4 12	1000	1612.6322549947834	0.23	0.23
10 4	1000	1612.6322549947834	0.12	0.12
4 10	1000	1612.6322549947834	0.08	0.08
9 7	1000	1612.6322549947834	0.3	0.3
7 10	1000	1612.6322549947834	0.07	0.07
10 7	1000	1612.6322549947834	0.08	0.08
7 13	1000	1612.6322549947834	0.38	0.38
6 14	1000	1612.6322549947834	0.26	0.26
11 6	1000	1612.6322549947834	0.35	0.35
7 9	1000	1612.6322549947834	0.23	0.23
14 6	1000	1612.6322549947834	0.23	0.23
6 8	1000	1612.6322549947834	0.32	0.32
12 5	1000	1612.6322549947834	0.23	0.23
12 4	1000	1612.6322549947834	0.28	0.28
8 6	1000	1612.6322549947834	0.23	0.23
6 11	1000	1612.6322549947834	0.33	0.33
5 11	1000	1612.6322549947834	0.23	0.23
11 5	1000	1612.6322549947834	0.21	0.21
5 12	1000	1612.6322549947834	0.1	0.1
13 7	1000	1612.6322549947834	0.29	0.29
10 11	1000	1654.5580403324786	0.09	0.09
11 9	1000	1654.5580403324786	0.07	0.07
2 12	1000	1654.5580403324786	0.09	0.09
14 1	1000	1654.5580403324786	0.11	0.11
13 1	1000	1654.5580403324786	0.19	0.19
1 14	1000	1654.5580403324786	0.25	0.25
11 10	1000	1654.5580403324786	0.1	0.1
1 13	1000	1654.5580403324786	0.28	0.28
2 1	1000	1654.5580403324786	0.19	0.19
1 2	1000	1654.5580403324786	0.07	0.07
9 11	1000	1654.5580403324786	0.32	0.32
3 13	1000	1654.5580403324786	0.2	0.2
12 3	1000	1654.5580403324786	0.1	0.1
8 3	1000	1654.5580403324786	0.19	0.19
3 12	1000	1654.5580403324786	0.25	0.25
3 8	1000	1654.5580403324786	0.13	0.13
14 2	1000	1654.5580403324786	0.02	0.02
12 2	1000	1654.5580403324786	0.54	0.54
2 14	1000	1654.5580403324786	0.17	0.17
9 4	1000	1654.5580403324786	0.08	0.08
13 3	1000	1654.5580403324786	0.2	0.2
4 9	1000	1654.5580403324786	0.17	0.17
4 12	1000	1654.5580403324786	0.41	0.41
10 4	1000	1654.5580403324786	0.16	0.16
4 10	1000	1654.5580403324786	0.05	0.05
9 7	1000	1654.5580403324786	0.18	0.18
7 10	1000	1654.5580403324786	0.18	0.18
10 7	1000	1654.5580403324786	0.07	0.07
7 13	1000	1654.5580403324786	0.28	0.28
6 14	1000	1654.5580403324786	0.18	0.18
11 6	1000	1654.5580403324786	0.48	0.48
7 9	1000	1654.5580403324786	0.09	0.09
14 6	1000	1654.5580403324786	0.19	0.19
6 8	1000	1654.5580403324786	0.42	0.42
12 5	1000	1654.5580403324786	0.14	0.14
12 4	1000	1654.5580403324786	0.2	0.2
8 6	1000	1654.5580403324786	0.05	0.05
6 11	1000	1654.5580403324786	0.26	0.26
5 11	1000	1654.5580403324786	0.27	0.27
11 5	1000	1654.5580403324786	0.12	0.12
5 12	1000	1654.5580403324786	0.26	0.26
13 7	1000	1654.5580403324786	0.17	0.17
10 11	1000	1694.0955504053031	0.22	0.22
11 9	1000	1694.0955504053031	0.42	0.42
2 12	1000	1694.0955504053031	0.18	0.18
14 1	1000	1694.0955504053031	0.14	0.14
13 1	1000	1694.0955504053031	0.29	0.29
1 14	1000	1694.0955504053031	0.21	0.21
11 10	1000	1694.0955504053031	0.07	0.07
1 13	1000	1694.0955504053031	0.1	0.1
2 1	1000	1694.0955504053031	0.15	0.15
1 2	1000	1694.0955504053031	0.18	0.18
9 11	1000	1694.0955504053031	0.33	0.33
3 13	1000	1694.0955504053031	0.15	0.15
12 3	1000	1694.0955504053031	0.17	0.17
8 3	1000	1694.0955504053031	0.1	0.1
3 12	1000	1694.0955504053031	0.36	0.36
3 8	1000	1694.0955504053031	0.18	0.18
14 2	1000	1694.0955504053031	0.2	0.2
12 2	1000	1694.0955504053031	0.13	0.13
2 14	1000	1694.0955504053031	0.16	0.16
9 4	1000	1694.0955504053031	0.18	0.18
13 3	1000	1694.0955504053031	0.28	0.28
4 9	1000	1694.0955504053031	0.2	0.2
4 12	1000	1694.0955504053031	0.29	0.29
10 4	1000	1694.0955504053031	0.14	0.14
4 10	1000	1694.0955504053031	0.1	0.1
9 7	1000	1694.0955504053031	0.27	0.27
7 10	1000	1694.0955504053031	0.14	0.14
10 7	1000	1694.0955504053031	0.05	0.05
7 13	1000	1694.0955504053031	0.27	0.27
6 14	1000	1694.0955504053031	0.45	0.45
11 6	1000	1694.0955504053031	0.52	0.52
7 9	1000	1694.0955504053031	0.2	0.2
14 6	1000	1694.0955504053031	0.33	0.33
6 8	1000	1694.0955504053031	0.23	0.23
12 5	1000	1694.0955504053031	0.24	0.24
12 4	1000	1694.0955504053031	0.33	0.33
8 6	1000	1694.0955504053031	0.33	0.33
6 11	1000	1694.0955504053031	0.63	0.63
5 11	1000	1694.0955504053031	0.09	0.09
11 5	1000	1694.0955504053031	0.25	0.25
5 12	1000	1694.0955504053031	0.14	0.14
13 7	1000	1694.0955504053031	0.35	0.35
10 11	1000	1735.9156899232012	0.07	0.07
11 9	1000	1735.9156899232012	0.33	0.33
2 12	1000	1735.9156899232012	0.22	0.22
14 1	1000	1735.9156899232012	0.07	0.07
13 1	1000	1735.9156899232012	0.13	0.13
1 14	1000	1735.9156899232012	0.12	0.12
11 10	1000	1735.9156899232012	0.13	0.13
1 13	1000	1735.9156899232012	0.16	0.16
2 1	1000	1735.9156899232012	0.11	0.11
1 2	1000	1735.9156899232012	0.09	0.09
9 11	1000	1735.9156899232012	0.26	0.26
3 13	1000	1735.9156899232012	0.26	0.26
12 3	1000	1735.9156899232012	0.12	0.12
8 3	1000	1735.9156899232012	0.24	0.24
3 12	1000	1735.9156899232012	0.24	0.24
3 8	1000	1735.9156899232012	0.27	0.27
14 2	1000	1735.9156899232012	0.02	0.02
12 2	1000	1735.9156899232012	0.35	0.35
2 14	1000	1735.9156899232012	0.11	0.11
9 4	1000	1735.9156899232012	0.2	0.2
13 3	1000	1735.9156899232012	0.23	0.23
4 9	1000	1735.9156899232012	0.15	0.15
4 12	1000	1735.9156899232012	0.26	0.26
10 4	1000	1735.9156899232012	0.06	0.06
4 10	1000	1735.9156899232012	0.1	0.1
9 7	1000	1735.9156899232012	0.19	0.19
7 10	1000	1735.9156899232012	0.1	0.1
10 7	1000	1735.9156899232012	0.02	0.02
7 13	1000	1735.9156899232012	0.15	0.15
6 14	1000	1735.9156899232012	0.17	0.17
11 6	1000	1735.9156899232012	0.24	0.24
7 9	1000	1735.9156899232012	0.18	0.18
14 6	1000	1735.9156899232012	0.37	0.37
